

!! n40w20.001    20.75 530


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   24      21.00      21.00       0.00     241.00     297.00       0.00
   25      48.00      21.00       0.00      96.00     132.00       0.00
   26      11.00      19.00       0.00     155.00     238.00       0.00
   27      46.00      16.00       0.00      84.00     154.00       0.00
   28      41.00      11.00       0.00      85.00     147.00       0.00
   29      31.00      34.00       0.00       0.00      33.00       0.00
   30       7.00      23.00       0.00     180.00     226.00       0.00
   31      21.00      43.00       0.00      46.00      79.00       0.00
   32      49.00      17.00       0.00     362.00     435.00       0.00
   33      40.00       5.00       0.00     335.00     415.00       0.00
   34      30.00       4.00       0.00     106.00     187.00       0.00
   35      37.00      29.00       0.00       0.00      44.00       0.00
   36      33.00      13.00       0.00     122.00     128.00       0.00
   37      50.00       1.00       0.00     354.00     446.00       0.00
   38      15.00       1.00       0.00     209.00     271.00       0.00
   39      32.00      29.00       0.00       0.00      38.00       0.00
   40      26.00      41.00       0.00     415.00     489.00       0.00
   41      44.00      40.00       0.00     393.00     454.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w60.003    54.35 497


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      37.00      30.00       0.00       0.00     520.00       0.00
    2      27.00       6.00       0.00     114.00     201.00       0.00
    3      45.00      38.00       0.00     272.00     321.00       0.00
    4      45.00      44.00       0.00     354.00     408.00       0.00
    5      39.00      13.00       0.00     103.00     144.00       0.00
    6      46.00      46.00       0.00     277.00     384.00       0.00
    7      38.00      38.00       0.00       0.00      60.00       0.00
    8      48.00      33.00       0.00     291.00     322.00       0.00
    9      12.00      37.00       0.00      21.00      57.00       0.00
   10       3.00      35.00       0.00     223.00     228.00       0.00
   11      14.00      35.00       0.00       0.00      62.00       0.00
   12       6.00      17.00       0.00     423.00     476.00       0.00
   13      24.00      35.00       0.00       0.00      67.00       0.00
   14      35.00      42.00       0.00     309.00     343.00       0.00
   15      16.00      11.00       0.00     122.00     214.00       0.00
   16      47.00      35.00       0.00     245.00     352.00       0.00
   17      33.00      20.00       0.00      28.00     126.00       0.00
   18      29.00      16.00       0.00      75.00     146.00       0.00
   19      33.00      36.00       0.00       0.00      35.00       0.00
   20      29.00      14.00       0.00      53.00      84.00       0.00
   21      37.00      18.00       0.00     254.00     284.00       0.00
   22       6.00      49.00       0.00     346.00     403.00       0.00
   23      48.00       7.00       0.00     105.00     133.00       0.00
   24      44.00      12.00       0.00     102.00     141.00       0.00
   25      17.00      14.00       0.00     120.00     233.00       0.00
   26      45.00       9.00       0.00     111.00     151.00       0.00
   27      27.00       3.00       0.00      81.00     121.00       0.00
   28      14.00      36.00       0.00      37.00      66.00       0.00
   29      25.00      17.00       0.00      65.00     130.00       0.00
   30      45.00      44.00       0.00     287.00     328.00       0.00
   31       8.00      13.00       0.00     139.00     188.00       0.00
   32      23.00      32.00       0.00     207.00     290.00       0.00
   33      15.00      48.00       0.00     236.00     269.00       0.00
   34      40.00       3.00       0.00     100.00     170.00       0.00
   35      21.00      29.00       0.00      16.00      69.00       0.00
   36       7.00      37.00       0.00      13.00      59.00       0.00
   37      19.00      38.00       0.00       0.00      49.00       0.00
   38       2.00      20.00       0.00     206.00     227.00       0.00
   39      16.00      11.00       0.00     185.00     193.00       0.00
   40      28.00       7.00       0.00      51.00     156.00       0.00
   41      12.00       9.00       0.00     433.00     488.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w60.004    60.40 496


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       0.00      14.00       0.00       0.00     509.00       0.00
    2      42.00      41.00       0.00     287.00     341.00       0.00
    3      38.00       5.00       0.00     219.00     305.00       0.00
    4      12.00      17.00       0.00      11.00      98.00       0.00
    5      10.00      21.00       0.00      27.00      58.00       0.00
    6      25.00      34.00       0.00     176.00     216.00       0.00
    7      17.00      36.00       0.00      81.00     151.00       0.00
    8      13.00      15.00       0.00       0.00      43.00       0.00
    9      16.00      26.00       0.00     102.00     185.00       0.00
   10      19.00      20.00       0.00      15.00      62.00       0.00
   11      28.00      25.00       0.00     155.00     194.00       0.00
   12      28.00      36.00       0.00     115.00     206.00       0.00
   13      46.00      31.00       0.00     309.00     357.00       0.00
   14       1.00      12.00       0.00       3.00      36.00       0.00
   15       7.00      26.00       0.00      30.00     129.00       0.00
   16      15.00      16.00       0.00       9.00      43.00       0.00
   17      34.00      23.00       0.00     201.00     258.00       0.00
   18      45.00      35.00       0.00     427.00     460.00       0.00
   19      14.00      21.00       0.00      20.00      94.00       0.00
   20       5.00      12.00       0.00       0.00      49.00       0.00
   21      24.00      13.00       0.00     213.00     288.00       0.00
   22      35.00      38.00       0.00     174.00     226.00       0.00
   23       5.00      42.00       0.00     341.00     415.00       0.00
   24      24.00      29.00       0.00     161.00     191.00       0.00
   25      17.00      44.00       0.00      53.00     114.00       0.00
   26      40.00      29.00       0.00     296.00     330.00       0.00
   27       5.00      16.00       0.00       1.00      62.00       0.00
   28      47.00       6.00       0.00     244.00     308.00       0.00
   29      17.00      18.00       0.00      19.00      37.00       0.00
   30      15.00      25.00       0.00       7.00      90.00       0.00
   31      17.00      23.00       0.00      44.00      76.00       0.00
   32      15.00      31.00       0.00      36.00     142.00       0.00
   33      11.00      42.00       0.00      65.00     132.00       0.00
   34      10.00      18.00       0.00       4.00     103.00       0.00
   35      38.00      30.00       0.00     175.00     268.00       0.00
   36      26.00      15.00       0.00     193.00     273.00       0.00
   37       4.00      45.00       0.00     107.00     153.00       0.00
   38      12.00      18.00       0.00      54.00      83.00       0.00
   39       1.00      36.00       0.00      73.00     141.00       0.00
   40      32.00      45.00       0.00     160.00     221.00       0.00
   41      37.00       7.00       0.00     373.00     458.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w60.005    53.83 470


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      42.00      19.00       0.00       0.00     508.00       0.00
    2      39.00      33.00       0.00      43.00      98.00       0.00
    3      44.00      12.00       0.00       0.00      14.00       0.00
    4      22.00      31.00       0.00      91.00     137.00       0.00
    5      43.00      17.00       0.00      28.00      59.00       0.00
    6      11.00      26.00       0.00     134.00     143.00       0.00
    7      14.00      25.00       0.00     109.00     176.00       0.00
    8      13.00      21.00       0.00     130.00     166.00       0.00
    9      18.00      12.00       0.00     175.00     226.00       0.00
   10       5.00      27.00       0.00     130.00     154.00       0.00
   11       9.00      48.00       0.00     276.00     324.00       0.00
   12      27.00      46.00       0.00      74.00     113.00       0.00
   13       2.00      31.00       0.00     375.00     466.00       0.00
   14      13.00      13.00       0.00     111.00     205.00       0.00
   15       8.00      23.00       0.00     114.00     206.00       0.00
   16      40.00      43.00       0.00      29.00     118.00       0.00
   17      23.00      36.00       0.00     229.00     290.00       0.00
   18      42.00      32.00       0.00      42.00      73.00       0.00
   19      47.00      22.00       0.00       0.00      40.00       0.00
   20      16.00      49.00       0.00     277.00     337.00       0.00
   21      42.00      16.00       0.00       0.00      13.00       0.00
   22      10.00       2.00       0.00     133.00     226.00       0.00
   23      15.00       3.00       0.00     202.00     248.00       0.00
   24      28.00      41.00       0.00      50.00     122.00       0.00
   25      47.00      42.00       0.00      53.00      94.00       0.00
   26      41.00      24.00       0.00       7.00      78.00       0.00
   27      38.00      22.00       0.00     214.00     256.00       0.00
   28      28.00      36.00       0.00      98.00     156.00       0.00
   29      38.00      40.00       0.00      41.00      73.00       0.00
   30       6.00      24.00       0.00     146.00     153.00       0.00
   31       9.00      17.00       0.00     166.00     219.00       0.00
   32       5.00      11.00       0.00     180.00     258.00       0.00
   33       3.00      40.00       0.00     344.00     417.00       0.00
   34       6.00       7.00       0.00     159.00     192.00       0.00
   35      19.00      13.00       0.00     387.00     460.00       0.00
   36      43.00      43.00       0.00     287.00     384.00       0.00
   37      39.00      36.00       0.00      19.00      68.00       0.00
   38      46.00      29.00       0.00      31.00      71.00       0.00
   39      19.00      48.00       0.00     288.00     345.00       0.00
   40      15.00      19.00       0.00     125.00     209.00       0.00
   41      19.00      18.00       0.00     349.00     412.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w80.001    73.55 506


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       1.00      11.00       0.00       0.00     562.00       0.00
    2       2.00      38.00       0.00     257.00     389.00       0.00
    3      47.00      15.00       0.00     202.00     259.00       0.00
    4      37.00      48.00       0.00     348.00     385.00       0.00
    5       3.00      30.00       0.00     302.00     350.00       0.00
    6      17.00      39.00       0.00     215.00     290.00       0.00
    7       3.00      40.00       0.00     279.00     317.00       0.00
    8       3.00      44.00       0.00     218.00     307.00       0.00
    9      21.00      28.00       0.00       0.00      73.00       0.00
   10      39.00      37.00       0.00      74.00     163.00       0.00
   11       7.00      32.00       0.00     261.00     337.00       0.00
   12      13.00       8.00       0.00       0.00      68.00       0.00
   13       9.00      40.00       0.00     211.00     304.00       0.00
   14      45.00       7.00       0.00     137.00     148.00       0.00
   15      47.00      24.00       0.00      62.00     151.00       0.00
   16      47.00      47.00       0.00     321.00     388.00       0.00
   17      36.00      38.00       0.00     216.00     269.00       0.00
   18       7.00      18.00       0.00       0.00      49.00       0.00
   19      35.00      31.00       0.00      59.00     123.00       0.00
   20      18.00       5.00       0.00     409.00     544.00       0.00
   21      30.00      46.00       0.00     235.00     261.00       0.00
   22      23.00      22.00       0.00      63.00      82.00       0.00
   23      19.00      47.00       0.00     318.00     411.00       0.00
   24      39.00      43.00       0.00     174.00     254.00       0.00
   25      41.00      13.00       0.00      59.00     158.00       0.00
   26      22.00      42.00       0.00     236.00     330.00       0.00
   27       4.00      31.00       0.00     308.00     350.00       0.00
   28       9.00      29.00       0.00     391.00     484.00       0.00
   29      31.00      22.00       0.00      29.00     135.00       0.00
   30      30.00      45.00       0.00     435.00     461.00       0.00
   31       1.00      43.00       0.00     248.00     361.00       0.00
   32      22.00       2.00       0.00     114.00     256.00       0.00
   33      27.00      42.00       0.00     195.00     268.00       0.00
   34      14.00      18.00       0.00       0.00      23.00       0.00
   35      35.00      16.00       0.00     102.00     167.00       0.00
   36      36.00       0.00       0.00     147.00     218.00       0.00
   37      39.00      32.00       0.00      53.00     187.00       0.00
   38      38.00      29.00       0.00      32.00     157.00       0.00
   39      29.00      31.00       0.00      42.00     101.00       0.00
   40      19.00      19.00       0.00       3.00      57.00       0.00
   41       8.00      25.00       0.00     410.00     472.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w80.002    83.17 532


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      22.00      42.00       0.00       0.00     572.00       0.00
    2      10.00      40.00       0.00       0.00      91.00       0.00
    3      12.00      50.00       0.00     181.00     227.00       0.00
    4      26.00      40.00       0.00     157.00     222.00       0.00
    5       5.00       9.00       0.00      83.00     186.00       0.00
    6      49.00      15.00       0.00     385.00     526.00       0.00
    7       6.00      32.00       0.00       0.00      76.00       0.00
    8       7.00      43.00       0.00     187.00     223.00       0.00
    9      19.00       6.00       0.00      31.00     179.00       0.00
   10       6.00      13.00       0.00     344.00     451.00       0.00
   11      15.00      26.00       0.00      42.00     120.00       0.00
   12      25.00      25.00       0.00       0.00     117.00       0.00
   13      32.00      38.00       0.00     162.00     218.00       0.00
   14      24.00      15.00       0.00      38.00     155.00       0.00
   15      26.00      23.00       0.00      52.00     107.00       0.00
   16      28.00      29.00       0.00       2.00     125.00       0.00
   17      34.00      30.00       0.00     177.00     200.00       0.00
   18      19.00       1.00       0.00      81.00     171.00       0.00
   19      26.00       9.00       0.00     102.00     141.00       0.00
   20      14.00       5.00       0.00      77.00     156.00       0.00
   21      48.00      34.00       0.00     282.00     351.00       0.00
   22      17.00      20.00       0.00     117.00     193.00       0.00
   23      45.00      21.00       0.00     276.00     353.00       0.00
   24      14.00       3.00       0.00      87.00     123.00       0.00
   25       5.00      41.00       0.00       0.00      93.00       0.00
   26       0.00      49.00       0.00     194.00     274.00       0.00
   27      18.00      11.00       0.00      14.00     112.00       0.00
   28       8.00      12.00       0.00      77.00     165.00       0.00
   29      43.00      38.00       0.00     341.00     366.00       0.00
   30      30.00       6.00       0.00     344.00     408.00       0.00
   31      18.00      37.00       0.00       0.00      28.00       0.00
   32       1.00      32.00       0.00     447.00     549.00       0.00
   33      19.00      47.00       0.00     213.00     274.00       0.00
   34      32.00      50.00       0.00     213.00     345.00       0.00
   35      48.00      14.00       0.00     249.00     359.00       0.00
   36      19.00       6.00       0.00      10.00     128.00       0.00
   37      45.00      23.00       0.00     298.00     385.00       0.00
   38       5.00      24.00       0.00      15.00     105.00       0.00
   39      17.00      46.00       0.00     132.00     259.00       0.00
   40      30.00      29.00       0.00      96.00     213.00       0.00
   41      35.00      31.00       0.00     447.00     506.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w80.003    69.78 498


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      43.00       3.00       0.00       0.00     573.00       0.00
    2       1.00      33.00       0.00     224.00     277.00       0.00
    3       3.00      33.00       0.00     139.00     266.00       0.00
    4      11.00      42.00       0.00     264.00     332.00       0.00
    5       9.00      33.00       0.00     180.00     198.00       0.00
    6       5.00       4.00       0.00     106.00     120.00       0.00
    7       2.00       2.00       0.00      97.00     192.00       0.00
    8      16.00      33.00       0.00     165.00     201.00       0.00
    9       6.00       1.00       0.00      82.00     119.00       0.00
   10      41.00      36.00       0.00     318.00     382.00       0.00
   11      23.00      10.00       0.00      27.00      66.00       0.00
   12      47.00       4.00       0.00     347.00     417.00       0.00
   13      12.00      35.00       0.00     203.00     284.00       0.00
   14      13.00      28.00       0.00     149.00     227.00       0.00
   15      32.00      19.00       0.00       0.00     118.00       0.00
   16      23.00       5.00       0.00      73.00     152.00       0.00
   17      35.00      27.00       0.00      31.00      83.00       0.00
   18      39.00      28.00       0.00     330.00     397.00       0.00
   19      29.00       1.00       0.00       0.00      47.00       0.00
   20      50.00       8.00       0.00     356.00     390.00       0.00
   21      10.00      24.00       0.00     138.00     224.00       0.00
   22      30.00      23.00       0.00      49.00     106.00       0.00
   23      12.00       7.00       0.00      64.00     142.00       0.00
   24      23.00      49.00       0.00     270.00     340.00       0.00
   25      34.00      22.00       0.00      45.00     101.00       0.00
   26      14.00      19.00       0.00     146.00     236.00       0.00
   27      10.00      24.00       0.00      93.00     179.00       0.00
   28       0.00       2.00       0.00     119.00     159.00       0.00
   29       1.00      43.00       0.00     230.00     286.00       0.00
   30       0.00      15.00       0.00     192.00     250.00       0.00
   31      42.00      34.00       0.00     339.00     453.00       0.00
   32      39.00       1.00       0.00       0.00       6.00       0.00
   33      24.00      18.00       0.00       8.00     113.00       0.00
   34       1.00      25.00       0.00     166.00     226.00       0.00
   35      36.00       9.00       0.00       0.00      26.00       0.00
   36       4.00       3.00       0.00      57.00     144.00       0.00
   37       9.00      49.00       0.00     378.00     483.00       0.00
   38      20.00      34.00       0.00      99.00     229.00       0.00
   39      21.00       4.00       0.00       0.00     100.00       0.00
   40      49.00       5.00       0.00     432.00     567.00       0.00
   41      13.00      32.00       0.00     380.00     449.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w80.004    68.72 470


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      36.00       1.00       0.00       0.00     549.00       0.00
    2      16.00      43.00       0.00     113.00     247.00       0.00
    3      50.00      24.00       0.00       0.00      93.00       0.00
    4      29.00      49.00       0.00      95.00     156.00       0.00
    5      41.00      41.00       0.00      36.00      98.00       0.00
    6      30.00      14.00       0.00     211.00     320.00       0.00
    7      46.00       4.00       0.00     366.00     415.00       0.00
    8      36.00      47.00       0.00     304.00     375.00       0.00
    9      29.00      37.00       0.00      41.00     155.00       0.00
   10      10.00      19.00       0.00      94.00     183.00       0.00
   11      46.00      26.00       0.00       0.00      61.00       0.00
   12      16.00      18.00       0.00     197.00     234.00       0.00
   13      28.00      14.00       0.00     214.00     243.00       0.00
   14      24.00      34.00       0.00     270.00     360.00       0.00
   15       8.00      36.00       0.00     138.00     220.00       0.00
   16      48.00      10.00       0.00       3.00      58.00       0.00
   17       3.00       7.00       0.00     262.00     312.00       0.00
   18       7.00       1.00       0.00     430.00     520.00       0.00
   19      29.00       0.00       0.00     409.00     464.00       0.00
   20      16.00      20.00       0.00     106.00     183.00       0.00
   21      47.00      22.00       0.00      34.00     112.00       0.00
   22       7.00      15.00       0.00     281.00     322.00       0.00
   23      29.00      20.00       0.00     207.00     260.00       0.00
   24       8.00       5.00       0.00     265.00     323.00       0.00
   25      45.00      43.00       0.00      24.00      92.00       0.00
   26      41.00      14.00       0.00       0.00      65.00       0.00
   27      45.00      28.00       0.00       4.00     100.00       0.00
   28      44.00      42.00       0.00       3.00     113.00       0.00
   29       4.00      32.00       0.00     170.00     205.00       0.00
   30      25.00       4.00       0.00     259.00     290.00       0.00
   31      42.00      40.00       0.00      45.00     113.00       0.00
   32       2.00      27.00       0.00     147.00     203.00       0.00
   33      48.00      20.00       0.00     344.00     425.00       0.00
   34      21.00      36.00       0.00      92.00     184.00       0.00
   35       2.00      43.00       0.00     170.00     199.00       0.00
   36      33.00      21.00       0.00     372.00     478.00       0.00
   37      43.00       0.00       0.00       7.00      48.00       0.00
   38       5.00      19.00       0.00      97.00     173.00       0.00
   39      22.00      31.00       0.00     105.00     185.00       0.00
   40      37.00      40.00       0.00      43.00      83.00       0.00
   41      28.00       1.00       0.00     410.00     447.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w80.005    91.40 536


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      41.00       5.00       0.00       0.00     577.00       0.00
    2      16.00      30.00       0.00     149.00     210.00       0.00
    3      19.00      42.00       0.00      66.00     152.00       0.00
    4      11.00      38.00       0.00      96.00     195.00       0.00
    5      11.00      41.00       0.00     122.00     199.00       0.00
    6       5.00      41.00       0.00     315.00     424.00       0.00
    7      46.00      25.00       0.00      17.00      92.00       0.00
    8      22.00      40.00       0.00      83.00     169.00       0.00
    9      37.00      25.00       0.00      18.00     118.00       0.00
   10      16.00      11.00       0.00       0.00      93.00       0.00
   11      10.00      19.00       0.00     261.00     364.00       0.00
   12       1.00      47.00       0.00     293.00     441.00       0.00
   13      21.00      47.00       0.00     127.00     249.00       0.00
   14       2.00       4.00       0.00     261.00     334.00       0.00
   15      45.00      28.00       0.00       2.00     112.00       0.00
   16      15.00       3.00       0.00     246.00     335.00       0.00
   17      21.00      15.00       0.00       6.00      90.00       0.00
   18      15.00       1.00       0.00     226.00     284.00       0.00
   19      17.00      42.00       0.00      92.00     167.00       0.00
   20       5.00       4.00       0.00     184.00     321.00       0.00
   21      19.00      17.00       0.00     172.00     220.00       0.00
   22       6.00      41.00       0.00     150.00     237.00       0.00
   23      47.00      29.00       0.00      50.00     130.00       0.00
   24      17.00      35.00       0.00     164.00     218.00       0.00
   25       1.00      34.00       0.00     290.00     357.00       0.00
   26      49.00      38.00       0.00      21.00     102.00       0.00
   27       4.00      14.00       0.00     195.00     345.00       0.00
   28      16.00      42.00       0.00      95.00     198.00       0.00
   29      17.00      46.00       0.00      68.00     223.00       0.00
   30      31.00      12.00       0.00       0.00      55.00       0.00
   31      24.00       9.00       0.00       0.00      92.00       0.00
   32       1.00      48.00       0.00     401.00     519.00       0.00
   33      47.00      28.00       0.00      50.00      98.00       0.00
   34       5.00       1.00       0.00     242.00     327.00       0.00
   35      35.00      28.00       0.00      29.00     107.00       0.00
   36       4.00      22.00       0.00     251.00     359.00       0.00
   37      47.00      43.00       0.00     397.00     487.00       0.00
   38      25.00      17.00       0.00       0.00     105.00       0.00
   39      13.00       7.00       0.00     148.00     252.00       0.00
   40       1.00      26.00       0.00     337.00     350.00       0.00
   41       6.00      27.00       0.00     383.00     533.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w100.001    99.70 501


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       4.00      16.00       0.00       0.00     582.00       0.00
    2       3.00      10.00       0.00       0.00      46.00       0.00
    3      15.00      46.00       0.00      46.00     206.00       0.00
    4      30.00      23.00       0.00     140.00     239.00       0.00
    5      28.00       4.00       0.00     144.00     248.00       0.00
    6       9.00       2.00       0.00       0.00      63.00       0.00
    7      24.00       4.00       0.00     260.00     363.00       0.00
    8      21.00      44.00       0.00     347.00     462.00       0.00
    9      26.00      47.00       0.00     110.00     155.00       0.00
   10      49.00      36.00       0.00      95.00     256.00       0.00
   11      47.00      12.00       0.00     314.00     406.00       0.00
   12      47.00      28.00       0.00     180.00     363.00       0.00
   13      32.00       8.00       0.00     145.00     275.00       0.00
   14       9.00      46.00       0.00      41.00     161.00       0.00
   15      20.00      47.00       0.00       6.00     132.00       0.00
   16      30.00      15.00       0.00     197.00     294.00       0.00
   17       1.00       3.00       0.00       0.00      67.00       0.00
   18       9.00      23.00       0.00     302.00     351.00       0.00
   19       9.00      23.00       0.00       0.00      81.00       0.00
   20      21.00      41.00       0.00      61.00     162.00       0.00
   21      19.00      28.00       0.00      55.00      94.00       0.00
   22      25.00      30.00       0.00      33.00     151.00       0.00
   23      33.00      48.00       0.00     100.00     226.00       0.00
   24      11.00       4.00       0.00     319.00     411.00       0.00
   25      37.00      25.00       0.00     136.00     271.00       0.00
   26      32.00      18.00       0.00     136.00     282.00       0.00
   27       2.00       9.00       0.00      33.00     118.00       0.00
   28       5.00      21.00       0.00       0.00     114.00       0.00
   29      18.00       1.00       0.00     446.00     498.00       0.00
   30      20.00      27.00       0.00     229.00     312.00       0.00
   31      29.00      11.00       0.00     119.00     253.00       0.00
   32      20.00      36.00       0.00      71.00     121.00       0.00
   33      11.00      33.00       0.00       5.00      88.00       0.00
   34      15.00      40.00       0.00      56.00     179.00       0.00
   35      10.00       6.00       0.00       6.00      46.00       0.00
   36      49.00      10.00       0.00     165.00     262.00       0.00
   37      36.00      19.00       0.00     160.00     240.00       0.00
   38      38.00      24.00       0.00      95.00     229.00       0.00
   39      21.00      16.00       0.00     341.00     396.00       0.00
   40      46.00      17.00       0.00     227.00     296.00       0.00
   41      43.00      24.00       0.00     351.00     542.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w100.002   101.40 463


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      28.00      35.00       0.00       0.00     499.00       0.00
    2      17.00       3.00       0.00     101.00     223.00       0.00
    3      25.00       4.00       0.00     158.00     215.00       0.00
    4      21.00       6.00       0.00      94.00     153.00       0.00
    5      24.00      43.00       0.00       0.00      77.00       0.00
    6      49.00      48.00       0.00     278.00     334.00       0.00
    7      46.00      17.00       0.00     239.00     350.00       0.00
    8      31.00      16.00       0.00     121.00     251.00       0.00
    9      20.00      40.00       0.00       0.00      75.00       0.00
   10       5.00      12.00       0.00     161.00     307.00       0.00
   11      17.00      15.00       0.00      80.00     153.00       0.00
   12       3.00      22.00       0.00      28.00     106.00       0.00
   13       1.00       8.00       0.00      86.00     134.00       0.00
   14       1.00      38.00       0.00     394.00     461.00       0.00
   15      33.00      17.00       0.00     191.00     360.00       0.00
   16       3.00      13.00       0.00      74.00     159.00       0.00
   17      28.00      19.00       0.00      74.00     252.00       0.00
   18      44.00      37.00       0.00     280.00     434.00       0.00
   19      48.00      10.00       0.00     181.00     366.00       0.00
   20      33.00      18.00       0.00      89.00     236.00       0.00
   21      35.00      25.00       0.00     396.00     487.00       0.00
   22      31.00      11.00       0.00     140.00     332.00       0.00
   23      11.00      38.00       0.00       0.00     102.00       0.00
   24      29.00       9.00       0.00     149.00     177.00       0.00
   25       1.00      48.00       0.00      25.00     111.00       0.00
   26      12.00      22.00       0.00       0.00     128.00       0.00
   27      16.00      37.00       0.00      16.00      22.00       0.00
   28      42.00      32.00       0.00     254.00     390.00       0.00
   29      33.00      11.00       0.00      95.00     241.00       0.00
   30      28.00       2.00       0.00     230.00     253.00       0.00
   31      25.00      13.00       0.00     138.00     208.00       0.00
   32      32.00      45.00       0.00     303.00     436.00       0.00
   33      23.00      11.00       0.00      68.00     219.00       0.00
   34      13.00       7.00       0.00      42.00     150.00       0.00
   35       7.00      12.00       0.00      29.00     118.00       0.00
   36      27.00      41.00       0.00     346.00     404.00       0.00
   37      20.00      40.00       0.00       0.00      99.00       0.00
   38      17.00      13.00       0.00     101.00     181.00       0.00
   39      45.00      39.00       0.00     259.00     357.00       0.00
   40      13.00      20.00       0.00       0.00     183.00       0.00
   41      27.00      44.00       0.00     411.00     443.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w100.003    88.80 489


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      48.00      12.00       0.00       0.00     583.00       0.00
    2      10.00      15.00       0.00     170.00     272.00       0.00
    3      49.00      48.00       0.00      30.00     129.00       0.00
    4      14.00      30.00       0.00     125.00     147.00       0.00
    5       6.00      10.00       0.00      93.00     198.00       0.00
    6      22.00      10.00       0.00     275.00     425.00       0.00
    7      43.00       3.00       0.00     229.00     362.00       0.00
    8      10.00      12.00       0.00     119.00     199.00       0.00
    9      20.00      32.00       0.00      13.00     109.00       0.00
   10      42.00       6.00       0.00     284.00     341.00       0.00
   11      29.00      30.00       0.00     156.00     309.00       0.00
   12      40.00       5.00       0.00     217.00     304.00       0.00
   13      22.00      36.00       0.00       9.00     123.00       0.00
   14      45.00      26.00       0.00       0.00      38.00       0.00
   15      25.00      35.00       0.00      31.00     187.00       0.00
   16      14.00      30.00       0.00     101.00     137.00       0.00
   17      46.00      22.00       0.00       0.00      68.00       0.00
   18      48.00      27.00       0.00       0.00     100.00       0.00
   19      26.00      34.00       0.00      97.00     177.00       0.00
   20      36.00       3.00       0.00     355.00     470.00       0.00
   21      49.00      39.00       0.00     234.00     287.00       0.00
   22      18.00      22.00       0.00     111.00     204.00       0.00
   23      43.00      18.00       0.00       0.00      21.00       0.00
   24      46.00      40.00       0.00       0.00      63.00       0.00
   25       7.00      18.00       0.00      83.00     258.00       0.00
   26      49.00      37.00       0.00       0.00      87.00       0.00
   27      46.00      22.00       0.00       0.00      43.00       0.00
   28      30.00      16.00       0.00     171.00     241.00       0.00
   29      22.00      14.00       0.00     157.00     239.00       0.00
   30       5.00      12.00       0.00     152.00     268.00       0.00
   31      39.00      32.00       0.00      25.00     118.00       0.00
   32       2.00      16.00       0.00     135.00     190.00       0.00
   33       1.00      34.00       0.00     399.00     531.00       0.00
   34      39.00       3.00       0.00     284.00     347.00       0.00
   35      49.00      33.00       0.00       0.00      67.00       0.00
   36       2.00      26.00       0.00      71.00     205.00       0.00
   37       2.00       8.00       0.00     333.00     365.00       0.00
   38      25.00      15.00       0.00     153.00     258.00       0.00
   39      25.00       9.00       0.00     187.00     254.00       0.00
   40      15.00      24.00       0.00      80.00     146.00       0.00
   41       4.00      10.00       0.00     272.00     416.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w100.004    91.75 492


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      25.00      31.00       0.00       0.00     555.00       0.00
    2      34.00      15.00       0.00      13.00     142.00       0.00
    3      30.00      39.00       0.00       0.00      87.00       0.00
    4      33.00      34.00       0.00       0.00      96.00       0.00
