

!! n80w20.001    21.44 732


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    7       2.00      43.00       0.00     354.00     371.00       0.00
    8      22.00      24.00       0.00     292.00     323.00       0.00
    9      44.00       5.00       0.00     253.00     297.00       0.00
   10      13.00      34.00       0.00      77.00     107.00       0.00
   11      48.00      40.00       0.00     137.00     193.00       0.00
   12      24.00       9.00       0.00     177.00     245.00       0.00
   13      26.00      41.00       0.00      72.00     112.00       0.00
   14      14.00       4.00       0.00     625.00     668.00       0.00
   15      29.00      18.00       0.00     167.00     215.00       0.00
   16       6.00      15.00       0.00     434.00     510.00       0.00
   17       5.00       4.00       0.00     468.00     500.00       0.00
   18      15.00      35.00       0.00      67.00     111.00       0.00
   19      27.00      15.00       0.00     297.00     331.00       0.00
   20      39.00      25.00       0.00       5.00      54.00       0.00
   21      30.00      43.00       0.00      48.00     106.00       0.00
   22      14.00      31.00       0.00     327.00     374.00       0.00
   23      22.00      23.00       0.00     300.00     316.00       0.00
   24      21.00      43.00       0.00      82.00     158.00       0.00
   25      32.00      46.00       0.00     105.00     133.00       0.00
   26      12.00      34.00       0.00      75.00     124.00       0.00
   27      43.00      37.00       0.00      21.00      92.00       0.00
   28      10.00      30.00       0.00      72.00     131.00       0.00
   29       9.00       5.00       0.00     446.00     493.00       0.00
   30      12.00      41.00       0.00     329.00     364.00       0.00
   31      47.00      16.00       0.00     257.00     285.00       0.00
   32      30.00       7.00       0.00     189.00     241.00       0.00
   33      14.00      37.00       0.00      99.00     118.00       0.00
   34       6.00      42.00       0.00     357.00     404.00       0.00
   35       5.00      23.00       0.00     360.00     407.00       0.00
   36      40.00      24.00       0.00     171.00     212.00       0.00
   37      33.00      30.00       0.00      38.00      65.00       0.00
   38      11.00      21.00       0.00     425.00     469.00       0.00
   39      27.00      27.00       0.00     435.00     472.00       0.00
   40      34.00      49.00       0.00     558.00     585.00       0.00
   41       7.00       4.00       0.00     496.00     537.00       0.00
   42      40.00      37.00       0.00       0.00      29.00       0.00
   43      28.00      26.00       0.00     288.00     339.00       0.00
   44      44.00      28.00       0.00       8.00      33.00       0.00
   45      44.00      46.00       0.00     134.00     169.00       0.00
   46      28.00      10.00       0.00     201.00     223.00       0.00
   47      41.00      35.00       0.00     545.00     595.00       0.00
   48      26.00      13.00       0.00     188.00     228.00       0.00
   49      33.00       9.00       0.00     238.00     273.00       0.00
   50      41.00      35.00       0.00       2.00      30.00       0.00
   51      24.00       1.00       0.00     180.00     253.00       0.00
   52      48.00       5.00       0.00     221.00     277.00       0.00
   53      41.00      31.00       0.00       2.00      56.00       0.00
   54      37.00      14.00       0.00     185.00     224.00       0.00
   55      11.00      29.00       0.00     407.00     432.00       0.00
   56      22.00      21.00       0.00     297.00     327.00       0.00
   57      17.00      22.00       0.00     291.00     337.00       0.00
   58      14.00       4.00       0.00     466.00     538.00       0.00
   59       1.00      28.00       0.00     372.00     393.00       0.00
   60      26.00      27.00       0.00     311.00     325.00       0.00
   61      26.00      25.00       0.00     323.00     342.00       0.00
   62      11.00      33.00       0.00      86.00     101.00       0.00
   63      49.00      32.00       0.00     125.00     202.00       0.00
   64      17.00      39.00       0.00      51.00     106.00       0.00
   65      38.00      36.00       0.00      36.00      81.00       0.00
   66      38.00      39.00       0.00      29.00      83.00       0.00
   67      49.00      29.00       0.00       2.00      42.00       0.00
   68      48.00      44.00       0.00     692.00     707.00       0.00
   69       2.00       3.00       0.00     475.00     510.00       0.00
   70      17.00      22.00       0.00     335.00     349.00       0.00
   71       3.00      18.00       0.00     364.00     413.00       0.00
   72      19.00      44.00       0.00      45.00      97.00       0.00
   73      19.00      36.00       0.00      83.00     133.00       0.00
   74       3.00      24.00       0.00     392.00     401.00       0.00
   75      43.00      34.00       0.00       0.00      20.00       0.00
   76      25.00       5.00       0.00     207.00     229.00       0.00
   77       9.00      42.00       0.00     397.00     454.00       0.00
   78       9.00      14.00       0.00     513.00     521.00       0.00
   79      44.00      32.00       0.00       0.00      33.00       0.00
   80      50.00      46.00       0.00     145.00     160.00       0.00
   81      19.00      22.00       0.00     626.00     685.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w40.003    38.46 739


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      40.00      25.00       0.00       0.00     771.00       0.00
    2      41.00       6.00       0.00     506.00     516.00       0.00
    3       5.00      21.00       0.00     440.00     502.00       0.00
    4      30.00       6.00       0.00     258.00     315.00       0.00
    5      23.00      42.00       0.00      65.00     118.00       0.00
    6      13.00      14.00       0.00     204.00     228.00       0.00
    7      43.00      10.00       0.00     269.00     321.00       0.00
    8      12.00      14.00       0.00     182.00     237.00       0.00
    9      10.00      18.00       0.00     199.00     225.00       0.00
   10       0.00      18.00       0.00     435.00     474.00       0.00
   11      37.00      42.00       0.00       1.00      35.00       0.00
   12      13.00      46.00       0.00      72.00     119.00       0.00
   13      20.00      48.00       0.00      95.00     125.00       0.00
   14      23.00      21.00       0.00     366.00     400.00       0.00
   15      25.00       3.00       0.00     193.00     260.00       0.00
   16      32.00      25.00       0.00     316.00     361.00       0.00
   17      47.00      23.00       0.00     280.00     330.00       0.00
   18      24.00      26.00       0.00     173.00     215.00       0.00
   19       1.00      50.00       0.00     119.00     158.00       0.00
   20      42.00      29.00       0.00       0.00      31.00       0.00
   21      19.00       8.00       0.00     253.00     281.00       0.00
   22      12.00       9.00       0.00     219.00     265.00       0.00
   23      45.00      21.00       0.00     298.00     353.00       0.00
   24      39.00      26.00       0.00     328.00     336.00       0.00
   25       3.00      40.00       0.00      90.00     147.00       0.00
   26       6.00      26.00       0.00     403.00     454.00       0.00
   27      46.00      23.00       0.00     580.00     635.00       0.00
   28      30.00      37.00       0.00      61.00      95.00       0.00
   29      42.00      50.00       0.00      46.00      78.00       0.00
   30      26.00      18.00       0.00     170.00     225.00       0.00
   31      18.00      32.00       0.00     425.00     479.00       0.00
   32      21.00       3.00       0.00     227.00     260.00       0.00
   33       4.00      43.00       0.00     109.00     147.00       0.00
   34      22.00       6.00       0.00     214.00     226.00       0.00
   35      14.00      16.00       0.00     195.00     217.00       0.00
   36      40.00      38.00       0.00       0.00      65.00       0.00
   37       5.00       9.00       0.00     474.00     481.00       0.00
   38      49.00      39.00       0.00     689.00     755.00       0.00
   39      27.00      21.00       0.00     174.00     200.00       0.00
   40      12.00      34.00       0.00     142.00     165.00       0.00
   41      41.00      46.00       0.00      32.00      85.00       0.00
   42      34.00      16.00       0.00     326.00     376.00       0.00
   43      40.00      32.00       0.00       0.00      35.00       0.00
   44      24.00       1.00       0.00     368.00     390.00       0.00
   45       9.00      49.00       0.00      79.00     149.00       0.00
   46      40.00      32.00       0.00      20.00      42.00       0.00
   47      17.00       0.00       0.00     208.00     273.00       0.00
   48      33.00      11.00       0.00     364.00     383.00       0.00
   49      15.00      27.00       0.00     402.00     441.00       0.00
   50      23.00      33.00       0.00     170.00     200.00       0.00
   51      40.00      38.00       0.00     545.00     560.00       0.00
   52      20.00      19.00       0.00     170.00     231.00       0.00
   53      39.00      28.00       0.00       0.00      37.00       0.00
   54      29.00      48.00       0.00      14.00      69.00       0.00
   55      36.00      35.00       0.00      12.00      24.00       0.00
   56      37.00       3.00       0.00     259.00     310.00       0.00
   57      29.00      42.00       0.00      26.00      42.00       0.00
   58      40.00      33.00       0.00       0.00      43.00       0.00
   59       4.00      39.00       0.00     111.00     154.00       0.00
   60      47.00      21.00       0.00     310.00     323.00       0.00
   61       3.00      17.00       0.00     647.00     703.00       0.00
   62      11.00      42.00       0.00     134.00     146.00       0.00
   63      30.00      10.00       0.00     233.00     293.00       0.00
   64       5.00      33.00       0.00     432.00     463.00       0.00
   65      33.00      46.00       0.00      73.00      97.00       0.00
   66      49.00       8.00       0.00     281.00     329.00       0.00
   67      47.00      40.00       0.00     530.00     575.00       0.00
   68      42.00      49.00       0.00      53.00      75.00       0.00
   69      30.00      22.00       0.00     334.00     355.00       0.00
   70      40.00      48.00       0.00      55.00      84.00       0.00
   71      39.00      45.00       0.00     533.00     579.00       0.00
   72      33.00      40.00       0.00      26.00      68.00       0.00
   73      19.00      12.00       0.00     192.00     240.00       0.00
   74      17.00      37.00       0.00     136.00     197.00       0.00
   75      43.00      20.00       0.00     299.00     323.00       0.00
   76      12.00      20.00       0.00     397.00     445.00       0.00
   77       9.00       1.00       0.00     225.00     277.00       0.00
   78      22.00      45.00       0.00     577.00     595.00       0.00
   79      38.00      19.00       0.00     315.00     338.00       0.00
   80      33.00      49.00       0.00      41.00      65.00       0.00
   81       9.00       0.00       0.00     635.00     663.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w40.004    39.02 668


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      19.00      11.00       0.00       0.00     688.00       0.00
    2      48.00       3.00       0.00     377.00     418.00       0.00
    3       3.00      45.00       0.00     269.00     298.00       0.00
    4      46.00      18.00       0.00     426.00     454.00       0.00
    5      34.00      18.00       0.00     485.00     542.00       0.00
    6      24.00       6.00       0.00       6.00      28.00       0.00
    7      42.00      46.00       0.00      60.00      95.00       0.00
    8      24.00      17.00       0.00     543.00     602.00       0.00
    9      22.00       8.00       0.00       0.00      16.00       0.00
   10       7.00      27.00       0.00     178.00     210.00       0.00
   11      32.00      33.00       0.00     110.00     148.00       0.00
   12      40.00      29.00       0.00     516.00     554.00       0.00
   13      36.00      11.00       0.00     469.00     513.00       0.00
   14      44.00       4.00       0.00     391.00     419.00       0.00
   15      40.00       1.00       0.00     370.00     421.00       0.00
   16      28.00       6.00       0.00     350.00     397.00       0.00
   17      14.00      29.00       0.00     157.00     207.00       0.00
   18      40.00       2.00       0.00     459.00     501.00       0.00
   19       3.00      44.00       0.00     218.00     258.00       0.00
   20      38.00      10.00       0.00     454.00     502.00       0.00
   21      27.00      15.00       0.00       0.00      55.00       0.00
   22      44.00      32.00       0.00      45.00      70.00       0.00
   23      18.00      49.00       0.00     101.00     130.00       0.00
   24      37.00      13.00       0.00     425.00     478.00       0.00
   25      30.00      18.00       0.00       0.00      32.00       0.00
   26      14.00      34.00       0.00     112.00     159.00       0.00
   27      42.00      50.00       0.00      78.00      98.00       0.00
   28      49.00      14.00       0.00     425.00     472.00       0.00
   29      38.00       2.00       0.00     368.00     407.00       0.00
   30      43.00      28.00       0.00      18.00      89.00       0.00
   31      16.00       3.00       0.00     339.00     380.00       0.00
   32       0.00      24.00       0.00     300.00     316.00       0.00
   33      19.00      32.00       0.00     121.00     137.00       0.00
   34      14.00      35.00       0.00     153.00     176.00       0.00
   35       1.00      33.00       0.00     185.00     228.00       0.00
   36      48.00      25.00       0.00     407.00     456.00       0.00
   37       9.00      24.00       0.00     176.00     213.00       0.00
   38       5.00      17.00       0.00     312.00     377.00       0.00
   39      43.00      45.00       0.00     517.00     568.00       0.00
   40       8.00      40.00       0.00     182.00     248.00       0.00
   41      35.00      19.00       0.00       7.00      69.00       0.00
   42      39.00      37.00       0.00      55.00      92.00       0.00
   43      46.00       5.00       0.00     391.00     426.00       0.00
   44      23.00      30.00       0.00     162.00     181.00       0.00
   45      30.00      25.00       0.00     134.00     157.00       0.00
   46      27.00      33.00       0.00     111.00     151.00       0.00
   47      22.00      43.00       0.00     215.00     258.00       0.00
   48      32.00       2.00       0.00     356.00     399.00       0.00
   49      32.00      26.00       0.00      13.00      48.00       0.00
   50      48.00      16.00       0.00     419.00     472.00       0.00
   51       4.00      21.00       0.00     269.00     331.00       0.00
   52      19.00      38.00       0.00      90.00     131.00       0.00
   53      40.00      13.00       0.00     422.00     443.00       0.00
   54      37.00      34.00       0.00     592.00     606.00       0.00
   55      33.00      21.00       0.00      24.00      58.00       0.00
   56      24.00       1.00       0.00     346.00     388.00       0.00
   57       5.00      28.00       0.00     200.00     224.00       0.00
   58      50.00       5.00       0.00     615.00     639.00       0.00
   59       6.00       3.00       0.00     312.00     340.00       0.00
   60      30.00      46.00       0.00      58.00     112.00       0.00
   61      16.00      30.00       0.00     107.00     159.00       0.00
   62      36.00      21.00       0.00      13.00      53.00       0.00
   63       5.00      28.00       0.00     161.00     198.00       0.00
   64       8.00       7.00       0.00     285.00     331.00       0.00
   65      36.00      36.00       0.00      27.00      72.00       0.00
   66      48.00      17.00       0.00     399.00     462.00       0.00
   67      29.00       6.00       0.00     486.00     528.00       0.00
   68      44.00       8.00       0.00     403.00     419.00       0.00
   69      20.00      17.00       0.00     656.00     682.00       0.00
   70      43.00      10.00       0.00     425.00     437.00       0.00
   71      13.00       6.00       0.00     312.00     349.00       0.00
   72      22.00      30.00       0.00     104.00     174.00       0.00
   73      38.00      27.00       0.00      17.00      60.00       0.00
   74      36.00      10.00       0.00     458.00     468.00       0.00
   75      44.00      39.00       0.00      42.00     109.00       0.00
   76      37.00       7.00       0.00     473.00     509.00       0.00
   77      39.00      37.00       0.00      59.00      86.00       0.00
   78      37.00      46.00       0.00      66.00     106.00       0.00
   79      21.00       9.00       0.00      10.00      48.00       0.00
   80      14.00      39.00       0.00     201.00     243.00       0.00
   81      50.00       2.00       0.00     624.00     653.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w40.005    40.71 797


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      28.00      30.00       0.00       0.00     833.00       0.00
    2       2.00      13.00       0.00     307.00     359.00       0.00
    3      24.00      10.00       0.00     131.00     167.00       0.00
    4       7.00       7.00       0.00     360.00     412.00       0.00
    5      38.00      33.00       0.00      53.00      91.00       0.00
    6       9.00      37.00       0.00     235.00     284.00       0.00
    7      47.00      28.00       0.00     479.00     535.00       0.00
    8      43.00       9.00       0.00      84.00     122.00       0.00
    9      16.00      10.00       0.00     138.00     204.00       0.00
   10      40.00      36.00       0.00     511.00     535.00       0.00
   11      24.00      15.00       0.00     218.00     243.00       0.00
   12      30.00      33.00       0.00       0.00      34.00       0.00
   13       5.00      33.00       0.00     261.00     324.00       0.00
   14      22.00      12.00       0.00     151.00     200.00       0.00
   15      19.00      23.00       0.00     216.00     230.00       0.00
   16      41.00      18.00       0.00      93.00     119.00       0.00
   17       8.00      18.00       0.00     297.00     368.00       0.00
   18      39.00      16.00       0.00      70.00      93.00       0.00
   19      42.00      49.00       0.00      16.00      47.00       0.00
   20       1.00      27.00       0.00     287.00     345.00       0.00
   21      29.00      35.00       0.00       3.00      24.00       0.00
   22      32.00      38.00       0.00       0.00      37.00       0.00
   23      44.00      35.00       0.00      44.00      69.00       0.00
   24      31.00      47.00       0.00     518.00     569.00       0.00
   25      36.00      44.00       0.00       1.00      18.00       0.00
   26      39.00      15.00       0.00     476.00     513.00       0.00
   27      21.00      37.00       0.00     191.00     245.00       0.00
   28      34.00      50.00       0.00     593.00     623.00       0.00
   29      35.00      46.00       0.00     527.00     555.00       0.00
   30      30.00       5.00       0.00     130.00     148.00       0.00
   31      44.00      10.00       0.00     630.00     651.00       0.00
   32      29.00      30.00       0.00     188.00     236.00       0.00
   33      28.00       4.00       0.00     110.00     188.00       0.00
   34      31.00      32.00       0.00      65.00      81.00       0.00
   35      48.00      15.00       0.00      92.00     126.00       0.00
   36      25.00       8.00       0.00     135.00     181.00       0.00
   37      16.00      35.00       0.00     253.00     293.00       0.00
   38       1.00      48.00       0.00     689.00     721.00       0.00
   39       6.00      40.00       0.00     259.00     295.00       0.00
   40      36.00       6.00       0.00      94.00     140.00       0.00
   41      50.00      13.00       0.00     456.00     496.00       0.00
   42      44.00      16.00       0.00      82.00     127.00       0.00
   43      47.00      44.00       0.00      36.00      60.00       0.00
   44      49.00      32.00       0.00     561.00     597.00       0.00
   45      22.00       3.00       0.00     374.00     405.00       0.00
   46      19.00      12.00       0.00     158.00     186.00       0.00
   47      25.00      23.00       0.00     182.00     205.00       0.00
   48      24.00      47.00       0.00     501.00     559.00       0.00
   49       1.00       1.00       0.00     731.00     794.00       0.00
   50      43.00      40.00       0.00      20.00      57.00       0.00
   51      23.00      32.00       0.00     201.00     239.00       0.00
   52       0.00      39.00       0.00     265.00     302.00       0.00
   53      12.00       2.00       0.00     359.00     394.00       0.00
   54      40.00      25.00       0.00     451.00     497.00       0.00
   55       2.00      42.00       0.00     282.00     341.00       0.00
   56      34.00      22.00       0.00      51.00      99.00       0.00
   57       8.00      32.00       0.00     251.00     271.00       0.00
   58      25.00      16.00       0.00     151.00     209.00       0.00
   59       5.00       1.00       0.00     409.00     431.00       0.00
   60      39.00       3.00       0.00     433.00     475.00       0.00
   61      41.00       1.00       0.00     108.00     150.00       0.00
   62      45.00      13.00       0.00      88.00     128.00       0.00
   63      34.00      26.00       0.00      61.00     100.00       0.00
   64      18.00      16.00       0.00     144.00     205.00       0.00
   65      17.00      25.00       0.00     242.00     262.00       0.00
   66       4.00      14.00       0.00     321.00     340.00       0.00
   67      42.00       4.00       0.00      80.00     142.00       0.00
   68      35.00      26.00       0.00      53.00     108.00       0.00
   69       6.00      10.00       0.00     342.00     348.00       0.00
   70      35.00      21.00       0.00      74.00      97.00       0.00
   71       5.00      21.00       0.00     344.00     390.00       0.00
   72      35.00       0.00       0.00     115.00     153.00       0.00
   73      37.00      19.00       0.00     429.00     494.00       0.00
   74      14.00      32.00       0.00     241.00     288.00       0.00
   75      45.00      50.00       0.00      13.00      50.00       0.00
   76       7.00       3.00       0.00     345.00     398.00       0.00
   77      41.00      43.00       0.00       0.00      48.00       0.00
   78      24.00      31.00       0.00     178.00     236.00       0.00
   79      39.00      13.00       0.00     420.00     495.00       0.00
   80      40.00      50.00       0.00     530.00     592.00       0.00
   81      36.00      47.00       0.00     648.00     699.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w60.001    58.10 703


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       9.00       8.00       0.00       0.00     737.00       0.00
    2      25.00      40.00       0.00     244.00     297.00       0.00
    3      15.00      31.00       0.00     610.00     653.00       0.00
    4      45.00       9.00       0.00     413.00     467.00       0.00
    5      24.00      40.00       0.00     227.00     271.00       0.00
    6       8.00      23.00       0.00     162.00     204.00       0.00
    7      15.00      37.00       0.00     527.00     544.00       0.00
    8      15.00      17.00       0.00     122.00     178.00       0.00
    9       5.00      12.00       0.00       0.00      69.00       0.00
   10      15.00      18.00       0.00       0.00      68.00       0.00
   11      15.00      22.00       0.00      28.00      55.00       0.00
   12      43.00       2.00       0.00     415.00     470.00       0.00
   13      49.00       7.00       0.00     375.00     478.00       0.00
   14       4.00      33.00       0.00     470.00     529.00       0.00
   15      11.00      10.00       0.00       0.00      55.00       0.00
   16      45.00       3.00       0.00     377.00     433.00       0.00
   17      24.00      19.00       0.00       1.00      96.00       0.00
   18      18.00      40.00       0.00     179.00     263.00       0.00
   19      17.00      17.00       0.00      16.00      60.00       0.00
   20       2.00      26.00       0.00     153.00     221.00       0.00
   21      49.00       4.00       0.00     391.00     440.00       0.00
   22      17.00       7.00       0.00     129.00     160.00       0.00
   23      35.00       7.00       0.00     375.00     384.00       0.00
   24       6.00      44.00       0.00     512.00     533.00       0.00
   25      43.00      27.00       0.00      41.00     144.00       0.00
   26      25.00      16.00       0.00     338.00     373.00       0.00
   27      33.00      20.00       0.00     333.00     355.00       0.00
   28       7.00      44.00       0.00     516.00     592.00       0.00
   29      43.00      48.00       0.00     268.00     346.00       0.00
   30      43.00      36.00       0.00      84.00     140.00       0.00
   31       4.00      19.00       0.00     161.00     230.00       0.00
   32      46.00      18.00       0.00     107.00     151.00       0.00
   33      40.00      49.00       0.00     235.00     338.00       0.00
   34      41.00      27.00       0.00      36.00      87.00       0.00
   35      29.00       7.00       0.00      95.00     160.00       0.00
   36      49.00      41.00       0.00     531.00     599.00       0.00
   37      33.00      17.00       0.00     107.00     159.00       0.00
   38       5.00       1.00       0.00     459.00     502.00       0.00
   39      23.00       6.00       0.00      94.00     194.00       0.00
   40      33.00      49.00       0.00     259.00     341.00       0.00
   41       7.00       3.00       0.00       0.00      17.00       0.00
   42      12.00      17.00       0.00       0.00      69.00       0.00
   43      40.00      20.00       0.00      70.00     125.00       0.00
   44      48.00      11.00       0.00     399.00     445.00       0.00
   45      22.00      42.00       0.00     181.00     285.00       0.00
   46      20.00      21.00       0.00       0.00      73.00       0.00
   47       4.00      42.00       0.00     502.00     566.00       0.00
   48      20.00      41.00       0.00     224.00     251.00       0.00
   49      26.00       4.00       0.00     115.00     160.00       0.00
   50      32.00      37.00       0.00     226.00     271.00       0.00
   51      47.00      12.00       0.00     612.00     699.00       0.00
   52      23.00       5.00       0.00     117.00     165.00       0.00
   53      34.00      48.00       0.00     276.00     335.00       0.00
   54      19.00      42.00       0.00     183.00     247.00       0.00
   55      33.00       7.00       0.00     354.00     409.00       0.00
   56      16.00      27.00       0.00     175.00     254.00       0.00
   57      31.00      12.00       0.00      98.00     141.00       0.00
   58      23.00      42.00       0.00     241.00     279.00       0.00
   59      35.00      39.00       0.00     300.00     362.00       0.00
   60       3.00      26.00       0.00     124.00     222.00       0.00
   61      33.00       1.00       0.00     350.00     397.00       0.00
   62      17.00      36.00       0.00     198.00     267.00       0.00
   63      42.00      32.00       0.00      40.00     107.00       0.00
   64       5.00      13.00       0.00     182.00     228.00       0.00
   65      31.00      22.00       0.00       8.00      67.00       0.00
   66      45.00      30.00       0.00      34.00     125.00       0.00
   67      23.00       6.00       0.00     307.00     366.00       0.00
   68       6.00      18.00       0.00     123.00     168.00       0.00
   69      40.00       1.00       0.00     346.00     442.00       0.00
   70      26.00      40.00       0.00     248.00     255.00       0.00
   71      24.00      43.00       0.00     229.00     305.00       0.00
   72      14.00      19.00       0.00       0.00      59.00       0.00
   73      28.00      10.00       0.00     306.00     389.00       0.00
   74      22.00      39.00       0.00     211.00     284.00       0.00
   75      22.00       7.00       0.00     105.00     159.00       0.00
   76      48.00      13.00       0.00     406.00     462.00       0.00
   77       4.00      24.00       0.00     171.00     203.00       0.00
   78      32.00       2.00       0.00     411.00     503.00       0.00
   79       4.00       2.00       0.00       0.00      32.00       0.00
   80      33.00      26.00       0.00      61.00      76.00       0.00
   81      34.00      28.00       0.00     630.00     693.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w60.002    59.67 740


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      16.00      49.00       0.00       0.00     769.00       0.00
    2       6.00      43.00       0.00       0.00      53.00       0.00
    3      34.00      40.00       0.00     119.00     186.00       0.00
    4      41.00      31.00       0.00      83.00     141.00       0.00
    5      10.00       4.00       0.00     318.00     377.00       0.00
    6      44.00      29.00       0.00      67.00     138.00       0.00
    7      11.00       0.00       0.00     296.00     385.00       0.00
    8      36.00      38.00       0.00      88.00     176.00       0.00
    9      12.00       5.00       0.00     339.00     399.00       0.00
   10       6.00      48.00       0.00       0.00      69.00       0.00
   11      36.00      41.00       0.00     110.00     164.00       0.00
   12      32.00      34.00       0.00     597.00     688.00       0.00
   13      16.00      29.00       0.00      52.00     135.00       0.00
   14       1.00       5.00       0.00     366.00     396.00       0.00
   15       7.00       3.00       0.00     341.00     371.00       0.00
   16      22.00      23.00       0.00      70.00     115.00       0.00
   17      31.00      24.00       0.00      71.00     132.00       0.00
   18      17.00      42.00       0.00     216.00     256.00       0.00
   19      37.00      26.00       0.00      81.00     135.00       0.00
   20      35.00      40.00       0.00      81.00     187.00       0.00
   21       1.00      36.00       0.00       0.00      75.00       0.00
   22      38.00      37.00       0.00      88.00     180.00       0.00
   23      45.00      47.00       0.00     485.00     548.00       0.00
   24      35.00      43.00       0.00     147.00     200.00       0.00
   25      11.00      34.00       0.00      30.00      74.00       0.00
   26      29.00      41.00       0.00     135.00     162.00       0.00
   27      11.00      47.00       0.00       0.00      60.00       0.00
   28      42.00       2.00       0.00     643.00     716.00       0.00
   29      45.00      22.00       0.00     413.00     485.00       0.00
   30      38.00      17.00       0.00     407.00     500.00       0.00
   31       2.00      37.00       0.00     204.00     308.00       0.00
   32      14.00      29.00       0.00     408.00     413.00       0.00
   33      30.00       6.00       0.00     284.00     362.00       0.00
   34      15.00      12.00       0.00     242.00     353.00       0.00
   35      15.00      45.00       0.00       0.00       5.00       0.00
   36       5.00       4.00       0.00     361.00     398.00       0.00
   37      30.00      46.00       0.00     145.00     219.00       0.00
   38       1.00      33.00       0.00      48.00      71.00       0.00
   39      45.00      41.00       0.00     198.00     246.00       0.00
   40      39.00      42.00       0.00     138.00     171.00       0.00
   41      28.00       2.00       0.00     287.00     369.00       0.00
   42      41.00      10.00       0.00     454.00     501.00       0.00
   43      11.00       3.00       0.00     300.00     357.00       0.00
   44       2.00       8.00       0.00     356.00     379.00       0.00
   45       8.00      31.00       0.00      48.00      96.00       0.00
   46       7.00       8.00       0.00     335.00     387.00       0.00
   47       8.00      38.00       0.00      17.00      47.00       0.00
   48       3.00      19.00       0.00     262.00     304.00       0.00
   49      23.00      16.00       0.00     306.00     325.00       0.00
   50      43.00      26.00       0.00      66.00     171.00       0.00
   51      29.00      32.00       0.00     160.00     272.00       0.00
   52       7.00      48.00       0.00       0.00      79.00       0.00
   53      18.00       3.00       0.00     333.00     368.00       0.00
   54      35.00      49.00       0.00     167.00     222.00       0.00
   55       1.00       9.00       0.00     375.00     446.00       0.00
   56      29.00      15.00       0.00     278.00     358.00       0.00
   57      31.00      18.00       0.00     309.00     339.00       0.00
   58      39.00      31.00       0.00      82.00     137.00       0.00
   59      42.00      19.00       0.00     437.00     447.00       0.00
   60       7.00      23.00       0.00      58.00     115.00       0.00
   61       8.00      38.00       0.00       4.00      60.00       0.00
   62      35.00      38.00       0.00      86.00     198.00       0.00
   63      36.00      33.00       0.00     207.00     246.00       0.00
   64      37.00      44.00       0.00      93.00     155.00       0.00
   65      37.00      49.00       0.00     142.00     235.00       0.00
   66       0.00      17.00       0.00     359.00     452.00       0.00
   67      30.00      20.00       0.00     420.00     470.00       0.00
   68      25.00      39.00       0.00     169.00     268.00       0.00
   69       2.00       3.00       0.00     543.00     606.00       0.00
   70      44.00      26.00       0.00     497.00     537.00       0.00
   71      44.00      29.00       0.00      63.00     146.00       0.00
   72      15.00      28.00       0.00      76.00      94.00       0.00
   73       8.00      13.00       0.00     253.00     346.00       0.00
   74      22.00      44.00       0.00     521.00     591.00       0.00
   75       3.00       3.00       0.00     346.00     416.00       0.00
   76      32.00       5.00       0.00     434.00     497.00       0.00
   77      18.00      50.00       0.00     243.00     257.00       0.00
   78       6.00      30.00       0.00      14.00      84.00       0.00
   79      41.00      49.00       0.00     168.00     216.00       0.00
   80      39.00      38.00       0.00     116.00     168.00       0.00
   81      16.00      22.00       0.00     649.00     668.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w60.003    56.77 771


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      34.00       6.00       0.00       0.00     772.00       0.00
    2      10.00      39.00       0.00     291.00     352.00       0.00
    3       4.00       7.00       0.00      79.00     161.00       0.00
    4       6.00       2.00       0.00      87.00     152.00       0.00
    5      49.00      22.00       0.00     144.00     230.00       0.00
    6       2.00      20.00       0.00      39.00     147.00       0.00
    7      11.00      34.00       0.00     352.00     423.00       0.00
    8       6.00      29.00       0.00     362.00     394.00       0.00
    9      42.00      18.00       0.00     127.00     184.00       0.00
   10       9.00      37.00       0.00     317.00     399.00       0.00
   11       7.00       5.00       0.00     703.00     745.00       0.00
   12      25.00      31.00       0.00     399.00     435.00       0.00
   13      21.00      19.00       0.00      21.00      68.00       0.00
   14      48.00      22.00       0.00     171.00     248.00       0.00
