

!! n200w20.001    20.14 1145


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
  104      31.00       5.00       0.00     552.00     564.00       0.00
  105      49.00      30.00       0.00     362.00     388.00       0.00
  106      12.00      34.00       0.00     114.00     134.00       0.00
  107       4.00       6.00       0.00      41.00      75.00       0.00
  108      41.00      48.00       0.00     430.00     464.00       0.00
  109       3.00      23.00       0.00     231.00     244.00       0.00
  110       2.00      21.00       0.00     230.00     244.00       0.00
  111      43.00      37.00       0.00     342.00     350.00       0.00
  112      44.00      40.00       0.00     347.00     360.00       0.00
  113      32.00      12.00       0.00     287.00     313.00       0.00
  114      36.00      42.00       0.00     423.00     446.00       0.00
  115      32.00      20.00       0.00     306.00     318.00       0.00
  116      11.00      47.00       0.00     186.00     195.00       0.00
  117       0.00       3.00       0.00    1034.00    1048.00       0.00
  118       5.00      20.00       0.00     238.00     243.00       0.00
  119      27.00      38.00       0.00     149.00     158.00       0.00
  120      42.00      40.00       0.00     344.00     358.00       0.00
  121       6.00       4.00       0.00      48.00      72.00       0.00
  122      20.00      28.00       0.00     466.00     487.00       0.00
  123      27.00       7.00       0.00     583.00     599.00       0.00
  124       7.00       3.00       0.00      48.00      69.00       0.00
  125       2.00      49.00       0.00    1153.00    1160.00       0.00
  126      49.00      17.00       0.00     660.00     688.00       0.00
  127      29.00       1.00       0.00     547.00     560.00       0.00
  128      44.00      40.00       0.00     417.00     437.00       0.00
  129      38.00      22.00       0.00     498.00     512.00       0.00
  130      34.00      46.00       0.00     428.00     443.00       0.00
  131       3.00      21.00       0.00     244.00     268.00       0.00
  132      33.00      23.00       0.00     313.00     326.00       0.00
  133      19.00      21.00       0.00     276.00     289.00       0.00
  134      21.00       2.00       0.00     731.00     752.00       0.00
  135      34.00       6.00       0.00     522.00     535.00       0.00
  136      39.00      34.00       0.00     321.00     340.00       0.00
  137      29.00      19.00       0.00     298.00     314.00       0.00
  138      11.00      10.00       0.00     776.00     799.00       0.00
  139      34.00      40.00       0.00     451.00     469.00       0.00
  140      20.00      49.00       0.00     168.00     188.00       0.00
  141      30.00      14.00       0.00     292.00     305.00       0.00
  142      29.00      47.00       0.00     850.00     875.00       0.00
  143      23.00       2.00       0.00     708.00     741.00       0.00
  144       7.00      21.00       0.00      78.00      95.00       0.00
  145      27.00      30.00       0.00     465.00     480.00       0.00
  146      13.00      38.00       0.00     124.00     143.00       0.00
  147      25.00      10.00       0.00     716.00     735.00       0.00
  148      49.00       0.00       0.00     630.00     658.00       0.00
  149      50.00       2.00       0.00     630.00     653.00       0.00
  150      20.00       1.00       0.00     709.00     743.00       0.00
  151      40.00       4.00       0.00     529.00     560.00       0.00
  152      32.00       0.00       0.00     539.00     569.00       0.00
  153       3.00      16.00       0.00     231.00     263.00       0.00
  154       2.00      41.00       0.00     195.00     215.00       0.00
  155      28.00      36.00       0.00     464.00     485.00       0.00
  156      14.00      13.00       0.00      26.00      53.00       0.00
  157      43.00      33.00       0.00     400.00     413.00       0.00
  158       1.00      28.00       0.00      84.00     102.00       0.00
  159      14.00      36.00       0.00     124.00     154.00       0.00
  160      27.00      10.00       0.00     575.00     600.00       0.00
  161      12.00       9.00       0.00      30.00      49.00       0.00
  162      10.00      25.00       0.00     791.00     805.00       0.00
  163      13.00      33.00       0.00     119.00     149.00       0.00
  164      50.00      41.00       0.00     951.00     959.00       0.00
  165      50.00      17.00       0.00     987.00    1001.00       0.00
  166       7.00       7.00       0.00      46.00      72.00       0.00
  167      24.00      21.00       0.00     273.00     292.00       0.00
  168      49.00      27.00       0.00     360.00     386.00       0.00
  169      18.00       1.00       0.00     722.00     745.00       0.00
  170       4.00      27.00       0.00      89.00     111.00       0.00
  171      39.00      11.00       0.00     511.00     523.00       0.00
  172      40.00      44.00       0.00     415.00     450.00       0.00
  173      49.00      29.00       0.00     358.00     380.00       0.00
  174      17.00      21.00       0.00       3.00      19.00       0.00
  175      22.00      33.00       0.00     476.00     491.00       0.00
  176      17.00       5.00       0.00     723.00     743.00       0.00
  177       9.00      43.00       0.00     182.00     209.00       0.00
  178       6.00      13.00       0.00      71.00      92.00       0.00
  179      15.00      26.00       0.00       0.00      11.00       0.00
  180      45.00      33.00       0.00     380.00     404.00       0.00
  181      31.00      46.00       0.00     869.00     871.00       0.00
  182      28.00       6.00       0.00     556.00     570.00       0.00
  183      48.00      31.00       0.00     369.00     387.00       0.00
  184      34.00      24.00       0.00     322.00     343.00       0.00
  185      18.00      37.00       0.00     135.00     151.00       0.00
  186      16.00      23.00       0.00       3.00      17.00       0.00
  187      29.00      17.00       0.00     278.00     303.00       0.00
  188      15.00      14.00       0.00      23.00      37.00       0.00
  189      13.00      41.00       0.00     803.00     839.00       0.00
  190      20.00      39.00       0.00     161.00     164.00       0.00
  191      50.00      10.00       0.00     665.00     668.00       0.00
  192       3.00      28.00       0.00      95.00     112.00       0.00
  193      39.00      28.00       0.00     387.00     410.00       0.00
  194      24.00       9.00       0.00     591.00     603.00       0.00
  195       8.00       8.00       0.00      34.00      63.00       0.00
  196      12.00      33.00       0.00     113.00     139.00       0.00
  197       9.00      30.00       0.00      92.00     118.00       0.00
  198      25.00      35.00       0.00     146.00     155.00       0.00
  199       2.00      43.00       0.00     898.00     913.00       0.00
  200      49.00      25.00       0.00     393.00     401.00       0.00
  201       0.00       0.00       0.00    1033.00    1067.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n200w20.004    20.16 1133


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      33.00      14.00       0.00       0.00    1142.00       0.00
    2      13.00      38.00       0.00     450.00     455.00       0.00
    3      36.00      39.00       0.00     236.00     254.00       0.00
    4      37.00      13.00       0.00     684.00     712.00       0.00
    5       9.00      45.00       0.00     473.00     481.00       0.00
    6       7.00      24.00       0.00     112.00     135.00       0.00
    7      24.00      36.00       0.00     158.00     177.00       0.00
    8      14.00      25.00       0.00     130.00     153.00       0.00
    9      27.00      18.00       0.00       3.00      27.00       0.00
   10      35.00       7.00       0.00     695.00     708.00       0.00
   11      37.00      48.00       0.00     206.00     226.00       0.00
   12      36.00       2.00       0.00     785.00     804.00       0.00
   13       8.00      47.00       0.00     474.00     493.00       0.00
   14      49.00      19.00       0.00     644.00     656.00       0.00
   15       6.00      33.00       0.00     434.00     455.00       0.00
   16      39.00      47.00       0.00     229.00     250.00       0.00
   17      12.00      27.00       0.00     141.00     157.00       0.00
   18      27.00      31.00       0.00     603.00     632.00       0.00
   19      44.00      15.00       0.00     647.00     678.00       0.00
   20      44.00      18.00       0.00     637.00     656.00       0.00
   21      21.00       0.00       0.00     782.00     804.00       0.00
   22      19.00      15.00       0.00     571.00     590.00       0.00
   23      43.00      27.00       0.00     287.00     297.00       0.00
   24      35.00      27.00       0.00     330.00     349.00       0.00
   25      39.00      26.00       0.00     294.00     298.00       0.00
   26       6.00      46.00       0.00     463.00     497.00       0.00
   27      28.00      46.00       0.00     210.00     232.00       0.00
   28       0.00       5.00       0.00    1089.00    1108.00       0.00
   29      12.00      35.00       0.00     392.00     419.00       0.00
   30      29.00       5.00       0.00      27.00      61.00       0.00
   31      40.00      22.00       0.00     350.00     355.00       0.00
   32       1.00      38.00       0.00     493.00     509.00       0.00
   33      15.00      29.00       0.00     148.00     169.00       0.00
   34      41.00      25.00       0.00     291.00     299.00       0.00
   35      32.00       1.00       0.00     758.00     786.00       0.00
   36       3.00      14.00       0.00      82.00      99.00       0.00
   37      11.00      32.00       0.00     412.00     424.00       0.00
   38      26.00      23.00       0.00     359.00     386.00       0.00
   39      34.00      43.00       0.00     239.00     253.00       0.00
   40      29.00       3.00       0.00     746.00     775.00       0.00
   41      24.00      21.00       0.00     361.00     381.00       0.00
   42      30.00      34.00       0.00     607.00     611.00       0.00
   43      41.00      32.00       0.00     280.00     295.00       0.00
   44      30.00      39.00       0.00     179.00     184.00       0.00
   45      34.00      16.00       0.00       0.00      22.00       0.00
   46      19.00      35.00       0.00     159.00     169.00       0.00
   47      13.00      32.00       0.00     419.00     434.00       0.00
   48      24.00      39.00       0.00     591.00     615.00       0.00
   49      41.00       2.00       0.00     712.00     738.00       0.00
   50       7.00      14.00       0.00     103.00     130.00       0.00
   51       1.00      33.00       0.00     513.00     531.00       0.00
   52       6.00      18.00       0.00     101.00     122.00       0.00
   53      46.00       1.00       0.00     715.00     747.00       0.00
   54      43.00      34.00       0.00     275.00     293.00       0.00
   55      35.00      43.00       0.00     250.00     274.00       0.00
   56      22.00       2.00       0.00      39.00      59.00       0.00
   57       3.00      32.00       0.00     500.00     514.00       0.00
   58      24.00      34.00       0.00     581.00     604.00       0.00
   59      36.00      27.00       0.00     611.00     633.00       0.00
   60      19.00      25.00       0.00     373.00     395.00       0.00
   61      36.00      27.00       0.00     335.00     359.00       0.00
   62      26.00      35.00       0.00     153.00     175.00       0.00
   63      45.00      33.00       0.00     308.00     326.00       0.00
   64       9.00      30.00       0.00     130.00     144.00       0.00
   65      28.00      24.00       0.00     352.00     374.00       0.00
   66       6.00      29.00       0.00     125.00     145.00       0.00
   67      19.00      16.00       0.00     363.00     387.00       0.00
   68      47.00       9.00       0.00     666.00     685.00       0.00
   69      31.00      15.00       0.00       0.00      17.00       0.00
   70      14.00      18.00       0.00     556.00     560.00       0.00
   71      48.00       8.00       0.00     664.00     670.00       0.00
   72      40.00      36.00       0.00     261.00     287.00       0.00
   73      36.00      37.00       0.00     256.00     282.00       0.00
   74      33.00      46.00       0.00     211.00     228.00       0.00
   75      40.00      24.00       0.00     330.00     335.00       0.00
   76      16.00      45.00       0.00     181.00     218.00       0.00
   77      20.00       1.00       0.00      49.00      63.00       0.00
   78      34.00      21.00       0.00     349.00     364.00       0.00
   79      24.00      18.00       0.00     361.00     383.00       0.00
   80      10.00       3.00       0.00     839.00     864.00       0.00
   81      10.00      21.00       0.00     118.00     133.00       0.00
   82      49.00      37.00       0.00     303.00     328.00       0.00
   83      23.00      34.00       0.00     163.00     188.00       0.00
   84      27.00      24.00       0.00     358.00     382.00       0.00
   85      16.00      33.00       0.00     393.00     423.00       0.00
   86      15.00      33.00       0.00     146.00     173.00       0.00
   87      46.00      45.00       0.00     916.00     940.00       0.00
   88      17.00      28.00       0.00     138.00     168.00       0.00
   89      26.00      11.00       0.00      22.00      31.00       0.00
   90      35.00       3.00       0.00     697.00     715.00       0.00
   91      47.00      41.00       0.00    1011.00    1032.00       0.00
   92      22.00      45.00       0.00     185.00     195.00       0.00
   93      31.00      18.00       0.00       0.00      13.00       0.00
   94       7.00      42.00       0.00     475.00     502.00       0.00
   95       4.00       5.00       0.00      61.00      89.00       0.00
   96      38.00      13.00       0.00     744.00     764.00       0.00
   97      11.00      18.00       0.00     108.00     137.00       0.00
   98      26.00      40.00       0.00     173.00     202.00       0.00
   99      15.00      40.00       0.00     446.00     465.00       0.00
  100       2.00      13.00       0.00      88.00     106.00       0.00
  101      41.00      11.00       0.00     674.00     691.00       0.00
  102      50.00      22.00       0.00     629.00     644.00       0.00
  103      17.00      34.00       0.00     159.00     178.00       0.00
  104      41.00      11.00       0.00     681.00     716.00       0.00
  105      18.00      28.00       0.00     398.00     413.00       0.00
  106      34.00      27.00       0.00     342.00     346.00       0.00
  107      20.00      20.00       0.00     376.00     403.00       0.00
  108      46.00      29.00       0.00     294.00     317.00       0.00
  109       6.00      10.00       0.00      82.00     103.00       0.00
  110      40.00      34.00       0.00     264.00     279.00       0.00
  111       8.00      35.00       0.00     417.00     451.00       0.00
  112       8.00      21.00       0.00     109.00     135.00       0.00
  113      46.00      39.00       0.00     303.00     325.00       0.00
  114       8.00      27.00       0.00     124.00     147.00       0.00
  115      15.00      12.00       0.00     556.00     573.00       0.00
  116      31.00      36.00       0.00     167.00     192.00       0.00
  117      40.00       3.00       0.00     707.00     716.00       0.00
  118       2.00      13.00       0.00      85.00     123.00       0.00
  119      17.00      25.00       0.00     150.00     157.00       0.00
  120       4.00      30.00       0.00     535.00     550.00       0.00
  121       1.00      11.00       0.00      79.00     111.00       0.00
  122      14.00      25.00       0.00     379.00     401.00       0.00
  123      36.00      26.00       0.00     321.00     353.00       0.00
  124      50.00      13.00       0.00     660.00     685.00       0.00
  125      25.00       5.00       0.00      32.00      47.00       0.00
  126       5.00      19.00       0.00     533.00     559.00       0.00
  127      25.00      23.00       0.00     568.00     602.00       0.00
  128      41.00       4.00       0.00     698.00     721.00       0.00
  129      25.00       6.00       0.00      17.00      47.00       0.00
  130      45.00      23.00       0.00     617.00     641.00       0.00
  131      12.00       2.00       0.00      52.00      81.00       0.00
  132      29.00      15.00       0.00      12.00      31.00       0.00
  133      38.00      11.00       0.00     681.00     701.00       0.00
  134      35.00      22.00       0.00     342.00     360.00       0.00
  135      18.00      47.00       0.00     182.00     203.00       0.00
  136       2.00      39.00       0.00     496.00     506.00       0.00
  137       4.00      32.00       0.00     507.00     529.00       0.00
  138      42.00      38.00       0.00     248.00     269.00       0.00
  139      41.00      47.00       0.00     225.00     227.00       0.00
  140       0.00      23.00       0.00     526.00     539.00       0.00
  141      10.00      30.00       0.00     403.00     424.00       0.00
  142       7.00       4.00       0.00      67.00      81.00       0.00
  143      11.00       6.00       0.00      62.00      83.00       0.00
  144       9.00      47.00       0.00     466.00     476.00       0.00
  145      48.00      39.00       0.00     314.00     318.00       0.00
  146      16.00      38.00       0.00     436.00     454.00       0.00
  147       8.00      35.00       0.00     435.00     452.00       0.00
  148      16.00      32.00       0.00     160.00     178.00       0.00
  149       2.00      37.00       0.00     500.00     520.00       0.00
  150      42.00      49.00       0.00     223.00     244.00       0.00
  151      11.00      47.00       0.00     454.00     484.00       0.00
  152      38.00       5.00       0.00     693.00     718.00       0.00
  153      49.00      10.00       0.00     653.00     678.00       0.00
  154      11.00      45.00       0.00     465.00     484.00       0.00
  155       0.00      44.00       0.00     968.00     991.00       0.00
  156      19.00      47.00       0.00     193.00     220.00       0.00
  157      23.00      10.00       0.00      26.00      45.00       0.00
  158      29.00      34.00       0.00     159.00     196.00       0.00
  159      40.00      45.00       0.00     229.00     250.00       0.00
  160      43.00      46.00       0.00     224.00     241.00       0.00
  161       8.00       7.00       0.00      68.00     100.00       0.00
  162      30.00      19.00       0.00       0.00      31.00       0.00
  163      27.00       8.00       0.00      32.00      57.00       0.00
  164      15.00      29.00       0.00     419.00     426.00       0.00
  165      44.00      30.00       0.00     273.00     309.00       0.00
  166      47.00      30.00       0.00     320.00     337.00       0.00
  167       3.00      49.00       0.00     466.00     504.00       0.00
  168      18.00       5.00       0.00      58.00      69.00       0.00
  169      49.00      13.00       0.00     654.00     671.00       0.00
  170      46.00      10.00       0.00     644.00     663.00       0.00
  171      42.00       3.00       0.00     702.00     733.00       0.00
  172      33.00      34.00       0.00     931.00     967.00       0.00
  173      21.00      20.00       0.00     364.00     386.00       0.00
  174      33.00      39.00       0.00     247.00     266.00       0.00
  175       4.00      25.00       0.00     117.00     134.00       0.00
  176      25.00       9.00       0.00     748.00     766.00       0.00
  177      41.00      27.00       0.00     283.00     303.00       0.00
  178      27.00      48.00       0.00     897.00     925.00       0.00
  179       7.00      44.00       0.00     473.00     482.00       0.00
  180       4.00      12.00       0.00      76.00      93.00       0.00
  181      13.00      40.00       0.00     888.00     899.00       0.00
  182       2.00      39.00       0.00     495.00     521.00       0.00
  183      18.00       0.00       0.00      38.00      66.00       0.00
  184       3.00      27.00       0.00     513.00     539.00       0.00
  185      12.00       8.00       0.00     561.00     573.00       0.00
  186       0.00      35.00       0.00     497.00     509.00       0.00
  187      14.00      31.00       0.00     149.00     172.00       0.00
  188      23.00      44.00       0.00     205.00     221.00       0.00
  189       2.00      31.00       0.00     510.00     512.00       0.00
  190      12.00      32.00       0.00     435.00     448.00       0.00
  191       9.00       5.00       0.00      54.00      81.00       0.00
  192      45.00       5.00       0.00     708.00     723.00       0.00
  193      24.00      15.00       0.00      13.00      38.00       0.00
  194      25.00      43.00       0.00     187.00     193.00       0.00
  195       3.00      39.00       0.00     875.00     899.00       0.00
  196      18.00      44.00       0.00     457.00     464.00       0.00
  197       6.00      12.00       0.00      99.00     105.00       0.00
  198      39.00      34.00       0.00     260.00     292.00       0.00
  199      48.00      19.00       0.00     624.00     661.00       0.00
  200       9.00      20.00       0.00     831.00     844.00       0.00
  201      36.00       9.00       0.00    1050.00    1065.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n200w20.005    20.24 1127


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      49.00      36.00       0.00       0.00    1141.00       0.00
    2      14.00       9.00       0.00     271.00     280.00       0.00
    3       2.00       8.00       0.00     241.00     271.00       0.00
    4       9.00       9.00       0.00     266.00     284.00       0.00
    5      31.00       9.00       0.00     298.00     313.00       0.00
    6      33.00      44.00       0.00     552.00     580.00       0.00
    7      29.00       5.00       0.00     280.00     300.00       0.00
    8      49.00      15.00       0.00     376.00     407.00       0.00
    9      11.00      26.00       0.00     183.00     205.00       0.00
   10      44.00       2.00       0.00     898.00     918.00       0.00
   11      39.00       9.00       0.00     332.00     358.00       0.00
   12      17.00      19.00       0.00     489.00     512.00       0.00
   13      18.00      47.00       0.00     118.00     131.00       0.00
   14      11.00      38.00       0.00     149.00     169.00       0.00
   15       9.00       0.00       0.00     802.00     821.00       0.00
   16      14.00      20.00       0.00     203.00     228.00       0.00
   17       1.00      13.00       0.00     234.00     264.00       0.00
   18      14.00      36.00       0.00     176.00     192.00       0.00
   19      31.00      43.00       0.00     553.00     570.00       0.00
   20      34.00      18.00       0.00     843.00     859.00       0.00
   21      46.00      35.00       0.00       0.00       8.00       0.00
   22      20.00      23.00       0.00     482.00     506.00       0.00
   23       6.00      15.00       0.00     238.00     249.00       0.00
   24      37.00      50.00       0.00     569.00     594.00       0.00
   25       5.00      19.00       0.00     229.00     257.00       0.00
   26      12.00      34.00       0.00     617.00     636.00       0.00
   27      21.00      38.00       0.00     103.00     119.00       0.00
   28      49.00      26.00       0.00     405.00     430.00       0.00
   29      12.00      48.00       0.00     645.00     679.00       0.00
   30      50.00      13.00       0.00     380.00     388.00       0.00
   31      36.00      49.00       0.00     561.00     583.00       0.00
   32      19.00       1.00       0.00     753.00     777.00       0.00
   33      48.00      45.00       0.00      19.00      40.00       0.00
   34      35.00      11.00       0.00     331.00     340.00       0.00
   35      46.00      16.00       0.00     353.00     389.00       0.00
   36       6.00      50.00       0.00     652.00     666.00       0.00
   37      40.00      38.00       0.00       0.00      18.00       0.00
   38       9.00      30.00       0.00     174.00     209.00       0.00
   39       2.00      43.00       0.00     642.00     649.00       0.00
   40      25.00      28.00       0.00      84.00      91.00       0.00
   41      19.00      15.00       0.00     488.00     502.00       0.00
   42       9.00      10.00       0.00     714.00     734.00       0.00
   43      12.00      30.00       0.00     174.00     189.00       0.00
   44      20.00      29.00       0.00      92.00     108.00       0.00
   45      49.00      26.00       0.00     402.00     420.00       0.00
   46      47.00       4.00       0.00     889.00     923.00       0.00
   47       3.00      16.00       0.00     232.00     256.00       0.00
   48      49.00      39.00       0.00     420.00     439.00       0.00
   49      33.00      24.00       0.00     450.00     462.00       0.00
   50       8.00       4.00       0.00     732.00     751.00       0.00
   51       6.00      17.00       0.00     227.00     250.00       0.00
   52      45.00      27.00       0.00     421.00     452.00       0.00
   53      23.00       1.00       0.00     812.00     841.00       0.00
   54      17.00      10.00       0.00     268.00     286.00       0.00
   55       9.00      14.00       0.00     690.00     721.00       0.00
   56      37.00      39.00       0.00       4.00      29.00       0.00
   57       9.00      25.00       0.00     217.00     232.00       0.00
   58      23.00      36.00       0.00     524.00     539.00       0.00
   59      23.00      31.00       0.00      80.00     104.00       0.00
   60      46.00      25.00       0.00     403.00     424.00       0.00
   61      27.00       8.00       0.00     311.00     314.00       0.00
   62       2.00      18.00       0.00     689.00     704.00       0.00
   63      27.00       3.00       0.00     763.00     776.00       0.00
   64      50.00      23.00       0.00     396.00     419.00       0.00
   65      29.00      30.00       0.00     519.00     530.00       0.00
   66      31.00      10.00       0.00     304.00     322.00       0.00
   67      25.00      46.00       0.00     547.00     569.00       0.00
   68      13.00      19.00       0.00     208.00     232.00       0.00
   69      30.00      45.00       0.00     547.00     576.00       0.00
   70      28.00      31.00       0.00      68.00      95.00       0.00
   71      21.00      13.00       0.00     481.00     513.00       0.00
   72      38.00      21.00       0.00     435.00     458.00       0.00
   73      14.00      46.00       0.00     125.00     138.00       0.00
   74      12.00      42.00       0.00     138.00     150.00       0.00
   75      19.00      46.00       0.00     143.00     152.00       0.00
   76      34.00       8.00       0.00     291.00     317.00       0.00
   77      21.00       6.00       0.00     284.00     296.00       0.00
   78      34.00      34.00       0.00     866.00     889.00       0.00
   79      31.00      28.00       0.00     458.00     480.00       0.00
   80       7.00      40.00       0.00     145.00     177.00       0.00
   81      39.00      27.00       0.00     427.00     461.00       0.00
   82      20.00      46.00       0.00     115.00     127.00       0.00
   83      19.00      17.00       0.00     487.00     511.00       0.00
   84      12.00      44.00       0.00     115.00     139.00       0.00
   85      28.00      25.00       0.00     466.00     480.00       0.00
   86      42.00      34.00       0.00      56.00      70.00       0.00
   87      40.00      35.00       0.00       8.00      14.00       0.00
   88      36.00      11.00       0.00     329.00     352.00       0.00
   89       3.00      12.00       0.00     236.00     254.00       0.00
   90      50.00      33.00       0.00      39.00      54.00       0.00
   91      20.00      43.00       0.00     103.00     126.00       0.00
   92      35.00      21.00       0.00     450.00     461.00       0.00
   93      38.00      19.00       0.00     441.00     458.00       0.00
   94      26.00       6.00       0.00     277.00     303.00       0.00
   95      44.00      15.00       0.00     379.00     391.00       0.00
   96      50.00      27.00       0.00     397.00     412.00       0.00
   97      46.00      18.00       0.00     355.00     377.00       0.00
   98       7.00       1.00       0.00     724.00     746.00       0.00
   99      12.00       1.00       0.00     743.00     766.00       0.00
  100      40.00      20.00       0.00     885.00     904.00       0.00
  101      15.00      32.00       0.00     165.00     195.00       0.00
  102      28.00      35.00       0.00      73.00      76.00       0.00
  103      20.00      38.00       0.00     539.00     558.00       0.00
  104      32.00      44.00       0.00     581.00     603.00       0.00
  105      22.00      41.00       0.00     583.00     607.00       0.00
  106      28.00      35.00       0.00     511.00     535.00       0.00
  107       1.00       1.00       0.00     945.00     971.00       0.00
  108      39.00       4.00       0.00     346.00     357.00       0.00
  109      16.00      31.00       0.00      85.00     119.00       0.00
  110      30.00      12.00       0.00     305.00     334.00       0.00
  111      46.00       3.00       0.00     905.00     912.00       0.00
  112      49.00      18.00       0.00     365.00     380.00       0.00
  113      13.00      40.00       0.00     134.00     138.00       0.00
  114      43.00      41.00       0.00      18.00      25.00       0.00
  115      30.00      33.00       0.00      68.00      92.00       0.00
  116      33.00      11.00       0.00     300.00     314.00       0.00
  117      15.00      44.00       0.00     128.00     153.00       0.00
  118      21.00      23.00       0.00     509.00     526.00       0.00
  119      19.00      39.00       0.00     102.00     119.00       0.00
  120      17.00       4.00       0.00     277.00     289.00       0.00
  121      49.00      38.00       0.00      34.00      46.00       0.00
  122       3.00      49.00       0.00     650.00     667.00       0.00
  123      42.00       8.00       0.00     336.00     359.00       0.00
  124      31.00      48.00       0.00     588.00     607.00       0.00
  125      19.00      11.00       0.00     791.00     795.00       0.00
  126      16.00       0.00       0.00     749.00     762.00       0.00
  127      25.00      40.00       0.00     523.00     543.00       0.00
  128      19.00      46.00       0.00     116.00     132.00       0.00
  129      31.00      14.00       0.00     318.00     331.00       0.00
  130      44.00       1.00       0.00    1063.00    1086.00       0.00
  131       5.00       6.00       0.00     244.00     277.00       0.00
  132      22.00      32.00       0.00      76.00     106.00       0.00
  133      36.00      23.00       0.00     432.00     468.00       0.00
  134      24.00       9.00       0.00     762.00     799.00       0.00
  135       4.00      16.00       0.00     224.00     261.00       0.00
  136      26.00      24.00       0.00     472.00     477.00       0.00
  137      42.00      45.00       0.00      28.00      38.00       0.00
  138       3.00      49.00       0.00     995.00    1021.00       0.00
  139      26.00      16.00       0.00     779.00     806.00       0.00
  140      38.00      39.00       0.00      10.00      34.00       0.00
  141      44.00      17.00       0.00     845.00     862.00       0.00
  142      19.00      45.00       0.00     102.00     136.00       0.00
  143      23.00      34.00       0.00      78.00     107.00       0.00
  144      15.00      43.00       0.00     148.00     163.00       0.00
  145      22.00       1.00       0.00     759.00     769.00       0.00
  146      44.00      44.00       0.00      21.00      42.00       0.00
  147      24.00      28.00       0.00     466.00     493.00       0.00
  148      29.00      44.00       0.00     603.00     626.00       0.00
  149      11.00      20.00       0.00     215.00     218.00       0.00
  150       6.00      28.00       0.00     182.00     199.00       0.00
  151      42.00      11.00       0.00     347.00     367.00       0.00
  152      36.00      33.00       0.00      50.00      76.00       0.00
  153      35.00      39.00       0.00       1.00      32.00       0.00
  154      20.00      33.00       0.00     107.00     128.00       0.00
  155      43.00      34.00       0.00       5.00      19.00       0.00
  156      27.00      15.00       0.00     308.00     338.00       0.00
  157      15.00      41.00       0.00     136.00     145.00       0.00
  158      43.00      45.00       0.00    1104.00    1131.00       0.00
  159      35.00       7.00       0.00     915.00     935.00       0.00
  160      34.00      37.00       0.00      50.00      76.00       0.00
  161      38.00      45.00       0.00     568.00     591.00       0.00
  162      45.00       3.00       0.00     898.00     924.00       0.00
  163      27.00      14.00       0.00     310.00     338.00       0.00
  164      18.00       8.00       0.00     262.00     289.00       0.00
  165       7.00      19.00       0.00     221.00     258.00       0.00
  166       5.00      41.00       0.00     669.00     676.00       0.00
  167       7.00      22.00       0.00     210.00     244.00       0.00
  168      15.00      10.00       0.00     697.00     733.00       0.00
  169      47.00      32.00       0.00     409.00     424.00       0.00
  170      14.00      22.00       0.00     206.00     212.00       0.00
  171      35.00      35.00       0.00      53.00      84.00       0.00
  172       9.00      10.00       0.00     262.00     283.00       0.00
  173      38.00      11.00       0.00     335.00     355.00       0.00
  174       8.00      18.00       0.00     683.00     704.00       0.00
  175      12.00      38.00       0.00     164.00     186.00       0.00
  176      17.00       8.00       0.00     264.00     283.00       0.00
  177      10.00      28.00       0.00     188.00     210.00       0.00
  178      16.00      36.00       0.00     154.00     179.00       0.00
  179      11.00      42.00       0.00     131.00     151.00       0.00
  180      47.00      34.00       0.00      28.00      58.00       0.00
  181      19.00      40.00       0.00     114.00     124.00       0.00
  182      24.00      28.00       0.00      67.00     104.00       0.00
  183      27.00      12.00       0.00     303.00     335.00       0.00
  184      25.00      34.00       0.00     610.00     626.00       0.00
  185      23.00      23.00       0.00     477.00     505.00       0.00
  186      11.00      10.00       0.00     251.00     277.00       0.00
  187       1.00       2.00       0.00     728.00     755.00       0.00
  188      37.00       8.00       0.00     356.00     368.00       0.00
  189      47.00      40.00       0.00      37.00      55.00       0.00
  190       2.00      11.00       0.00     724.00     744.00       0.00
  191      11.00      20.00       0.00     220.00     234.00       0.00
  192      45.00      32.00       0.00      43.00      64.00       0.00
  193      49.00      15.00       0.00     376.00     384.00       0.00
  194      42.00      24.00       0.00     845.00     881.00       0.00
  195      26.00      50.00       0.00     554.00     554.00       0.00
  196      14.00      28.00       0.00     197.00     217.00       0.00
  197      20.00      43.00       0.00     543.00     547.00       0.00
  198      35.00      46.00       0.00     557.00     567.00       0.00
  199      35.00       3.00       0.00     354.00     369.00       0.00
  200      18.00      30.00       0.00     102.00     120.00       0.00
  201      39.00      47.00       0.00    1102.00    1124.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n200w40.001    40.09 1198


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      10.00      27.00       0.00       0.00    1231.00       0.00
    2      49.00      26.00       0.00     625.00     663.00       0.00
    3      43.00      24.00       0.00     579.00     635.00       0.00
    4       4.00      37.00       0.00     961.00    1015.00       0.00
