

!! n150w20.001    20.39 1037


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   50      23.00       9.00       0.00      60.00      63.00       0.00
   51      40.00      18.00       0.00     677.00     699.00       0.00
   52       2.00      38.00       0.00     313.00     321.00       0.00
   53      40.00      34.00       0.00     247.00     261.00       0.00
   54      49.00      32.00       0.00     194.00     229.00       0.00
   55       1.00      10.00       0.00     834.00     859.00       0.00
   56      17.00      12.00       0.00       9.00      40.00       0.00
   57      21.00       2.00       0.00     367.00     397.00       0.00
   58       5.00      35.00       0.00     312.00     346.00       0.00
   59      29.00      36.00       0.00     270.00     284.00       0.00
   60      29.00       2.00       0.00      78.00      89.00       0.00
   61      32.00       4.00       0.00      90.00     105.00       0.00
   62       9.00      42.00       0.00     295.00     316.00       0.00
   63      43.00      32.00       0.00     227.00     233.00       0.00
   64      48.00       6.00       0.00     123.00     128.00       0.00
   65      24.00      25.00       0.00     422.00     442.00       0.00
   66      41.00      14.00       0.00     672.00     691.00       0.00
   67       1.00      40.00       0.00     302.00     321.00       0.00
   68      32.00      25.00       0.00     408.00     412.00       0.00
   69      12.00      23.00       0.00     538.00     556.00       0.00
   70      10.00      34.00       0.00     471.00     489.00       0.00
   71      27.00      27.00       0.00     421.00     440.00       0.00
   72      13.00      15.00       0.00      13.00      18.00       0.00
   73      30.00      43.00       0.00     599.00     628.00       0.00
   74      33.00      18.00       0.00     667.00     669.00       0.00
   75       3.00      49.00       0.00     805.00     830.00       0.00
   76      36.00      27.00       0.00     409.00     422.00       0.00
   77      13.00      28.00       0.00     427.00     462.00       0.00
   78      38.00      39.00       0.00     768.00     775.00       0.00
   79      30.00       2.00       0.00      80.00      90.00       0.00
   80      18.00      42.00       0.00     288.00     296.00       0.00
   81      37.00      22.00       0.00     174.00     184.00       0.00
   82      32.00      25.00       0.00     413.00     422.00       0.00
   83       6.00      27.00       0.00     329.00     343.00       0.00
   84      29.00       5.00       0.00      61.00      78.00       0.00
   85      41.00      14.00       0.00     731.00     743.00       0.00
   86      37.00      18.00       0.00     164.00     184.00       0.00
   87      31.00       4.00       0.00      60.00      75.00       0.00
   88      39.00      43.00       0.00     244.00     247.00       0.00
   89       3.00      32.00       0.00     325.00     350.00       0.00
   90       1.00      14.00       0.00     348.00     355.00       0.00
   91      18.00      31.00       0.00     432.00     443.00       0.00
   92      34.00      34.00       0.00     251.00     268.00       0.00
   93      48.00      25.00       0.00     204.00     213.00       0.00
   94      21.00       3.00       0.00      23.00      53.00       0.00
   95      35.00      18.00       0.00     171.00     174.00       0.00
   96      48.00      17.00       0.00     689.00     721.00       0.00
   97      15.00      42.00       0.00     296.00     297.00       0.00
   98      39.00       4.00       0.00     138.00     154.00       0.00
   99       6.00      49.00       0.00     932.00     957.00       0.00
  100      22.00       1.00       0.00      34.00      55.00       0.00
  101      48.00       1.00       0.00     104.00     138.00       0.00
  102       2.00      40.00       0.00     303.00     330.00       0.00
  103      38.00       9.00       0.00     161.00     181.00       0.00
  104      22.00       5.00       0.00      43.00      76.00       0.00
  105       6.00      10.00       0.00     347.00     372.00       0.00
  106      47.00       6.00       0.00     133.00     139.00       0.00
  107      14.00      45.00       0.00     282.00     298.00       0.00
  108      35.00       7.00       0.00      84.00      92.00       0.00
  109      37.00      21.00       0.00     175.00     185.00       0.00
  110       1.00      37.00       0.00     572.00     585.00       0.00
  111      50.00      18.00       0.00     185.00     220.00       0.00
  112      23.00      27.00       0.00     542.00     571.00       0.00
  113      26.00      32.00       0.00     611.00     626.00       0.00
  114      48.00      10.00       0.00     123.00     137.00       0.00
  115      30.00       6.00       0.00      71.00      90.00       0.00
  116       5.00       7.00       0.00     343.00     374.00       0.00
  117      10.00      42.00       0.00     452.00     477.00       0.00
  118      20.00       3.00       0.00      33.00      52.00       0.00
  119       6.00      50.00       0.00     799.00     825.00       0.00
  120       6.00      33.00       0.00     318.00     331.00       0.00
  121       9.00      31.00       0.00     432.00     455.00       0.00
  122       4.00      31.00       0.00     321.00     336.00       0.00
  123      10.00      35.00       0.00     449.00     458.00       0.00
  124      19.00       4.00       0.00      21.00      47.00       0.00
  125      31.00       1.00       0.00      78.00      89.00       0.00
  126      13.00      44.00       0.00     575.00     609.00       0.00
  127      45.00      25.00       0.00     681.00     702.00       0.00
  128      45.00      41.00       0.00     227.00     257.00       0.00
  129      43.00       2.00       0.00     101.00     121.00       0.00
  130      37.00       2.00       0.00      97.00     115.00       0.00
  131      39.00      40.00       0.00     235.00     262.00       0.00
  132      42.00      43.00       0.00     233.00     247.00       0.00
  133       5.00       3.00       0.00     366.00     380.00       0.00
  134      49.00       7.00       0.00     106.00     139.00       0.00
  135      20.00      18.00       0.00     515.00     546.00       0.00
  136      50.00      34.00       0.00     212.00     235.00       0.00
  137      37.00       7.00       0.00      88.00     108.00       0.00
  138      45.00      20.00       0.00     184.00     208.00       0.00
  139       7.00      33.00       0.00     451.00     454.00       0.00
  140      32.00       5.00       0.00      60.00      88.00       0.00
  141      40.00      14.00       0.00     668.00     683.00       0.00
  142      37.00      24.00       0.00     645.00     676.00       0.00
  143      22.00       0.00       0.00      38.00      42.00       0.00
  144      33.00       2.00       0.00      70.00      90.00       0.00
  145      44.00      19.00       0.00     185.00     193.00       0.00
  146      25.00      36.00       0.00     277.00     295.00       0.00
  147      21.00      23.00       0.00     426.00     433.00       0.00
  148      12.00       1.00       0.00     371.00     387.00       0.00
  149      21.00      11.00       0.00      46.00      63.00       0.00
  150      38.00       4.00       0.00      95.00     116.00       0.00
  151      45.00      40.00       0.00     898.00     918.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n150w20.005    19.67 959


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      36.00       7.00       0.00       0.00     959.00       0.00
    2      46.00       7.00       0.00     491.00     520.00       0.00
    3      29.00      27.00       0.00     181.00     194.00       0.00
    4      12.00      45.00       0.00     806.00     840.00       0.00
    5      44.00      24.00       0.00      46.00      69.00       0.00
    6      38.00      36.00       0.00     152.00     184.00       0.00
    7      23.00       7.00       0.00     449.00     460.00       0.00
    8      40.00      36.00       0.00      72.00      99.00       0.00
    9       6.00       2.00       0.00     409.00     431.00       0.00
   10      35.00      11.00       0.00     452.00     478.00       0.00
   11      43.00      49.00       0.00     112.00     118.00       0.00
   12      49.00      10.00       0.00       6.00      28.00       0.00
   13      23.00      21.00       0.00     200.00     207.00       0.00
   14      22.00      14.00       0.00     524.00     552.00       0.00
   15      27.00      10.00       0.00     440.00     449.00       0.00
   16      40.00      21.00       0.00      38.00      61.00       0.00
   17       5.00       9.00       0.00     400.00     413.00       0.00
   18       6.00      47.00       0.00     264.00     280.00       0.00
   19      44.00      36.00       0.00      81.00      94.00       0.00
   20      18.00      13.00       0.00     366.00     389.00       0.00
   21      11.00      22.00       0.00     317.00     341.00       0.00
   22      21.00       3.00       0.00     432.00     441.00       0.00
   23       1.00      16.00       0.00     337.00     356.00       0.00
   24      44.00      41.00       0.00     116.00     141.00       0.00
   25      17.00      23.00       0.00     197.00     223.00       0.00
   26       6.00      42.00       0.00     254.00     288.00       0.00
   27      16.00      31.00       0.00     205.00     226.00       0.00
   28      35.00      34.00       0.00      76.00      85.00       0.00
   29      45.00      47.00       0.00     110.00     118.00       0.00
   30      43.00      44.00       0.00     105.00     120.00       0.00
   31       5.00      43.00       0.00     253.00     269.00       0.00
   32      45.00       6.00       0.00       0.00      26.00       0.00
   33      13.00      22.00       0.00     894.00     913.00       0.00
   34      21.00      24.00       0.00     200.00     223.00       0.00
   35      48.00      34.00       0.00      76.00      97.00       0.00
   36       8.00      10.00       0.00     775.00     801.00       0.00
   37       8.00      21.00       0.00     321.00     340.00       0.00
   38      16.00      24.00       0.00     711.00     734.00       0.00
   39      12.00      35.00       0.00     213.00     226.00       0.00
   40       8.00      32.00       0.00     239.00     264.00       0.00
   41      20.00      15.00       0.00     368.00     402.00       0.00
   42      40.00      13.00       0.00     508.00     518.00       0.00
   43       3.00      48.00       0.00     678.00     693.00       0.00
   44       5.00      34.00       0.00     274.00     305.00       0.00
   45       0.00      19.00       0.00     293.00     328.00       0.00
   46       9.00      20.00       0.00     306.00     334.00       0.00
   47      28.00      13.00       0.00     444.00     469.00       0.00
   48      44.00      36.00       0.00      69.00     105.00       0.00
   49      38.00      29.00       0.00     554.00     590.00       0.00
   50      28.00      16.00       0.00     525.00     541.00       0.00
   51      34.00      19.00       0.00     459.00     495.00       0.00
   52      21.00      46.00       0.00     609.00     627.00       0.00
   53       3.00       8.00       0.00     341.00     369.00       0.00
   54      48.00      41.00       0.00     120.00     133.00       0.00
   55      10.00      11.00       0.00     384.00     395.00       0.00
   56      27.00      29.00       0.00     172.00     196.00       0.00
   57      12.00       9.00       0.00     360.00     389.00       0.00
   58      40.00      20.00       0.00     477.00     495.00       0.00
   59       7.00      34.00       0.00     232.00     248.00       0.00
   60       0.00      26.00       0.00     292.00     304.00       0.00
   61       4.00      45.00       0.00     250.00     273.00       0.00
   62      37.00      25.00       0.00      62.00      72.00       0.00
   63      33.00      28.00       0.00      63.00      85.00       0.00
   64      11.00      11.00       0.00     360.00     388.00       0.00
   65      47.00       7.00       0.00       5.00      31.00       0.00
   66      44.00      36.00       0.00      79.00     101.00       0.00
   67      13.00      12.00       0.00     361.00     392.00       0.00
   68       1.00      43.00       0.00     261.00     282.00       0.00
   69       7.00      17.00       0.00     319.00     327.00       0.00
   70      23.00      32.00       0.00     586.00     590.00       0.00
   71      14.00      15.00       0.00     372.00     397.00       0.00
   72       2.00      13.00       0.00     392.00     417.00       0.00
   73      32.00      32.00       0.00      66.00      78.00       0.00
   74      37.00      43.00       0.00     142.00     175.00       0.00
   75      46.00      48.00       0.00     112.00     136.00       0.00
   76      17.00      39.00       0.00     212.00     240.00       0.00
   77      12.00      36.00       0.00     229.00     239.00       0.00
   78      20.00      33.00       0.00     582.00     609.00       0.00
   79      25.00      22.00       0.00     545.00     572.00       0.00
   80      24.00      43.00       0.00     621.00     643.00       0.00
   81       3.00      35.00       0.00     254.00     262.00       0.00
   82      14.00      31.00       0.00     201.00     237.00       0.00
   83      12.00       8.00       0.00     359.00     374.00       0.00
   84      45.00      34.00       0.00      85.00     105.00       0.00
   85      23.00      32.00       0.00     587.00     618.00       0.00
   86      24.00      10.00       0.00     433.00     463.00       0.00
   87      14.00      41.00       0.00     216.00     239.00       0.00
   88      39.00      27.00       0.00      50.00      66.00       0.00
   89      14.00      11.00       0.00     716.00     736.00       0.00
   90      41.00      48.00       0.00     125.00     157.00       0.00
   91       6.00      20.00       0.00     312.00     330.00       0.00
   92       5.00      10.00       0.00     337.00     357.00       0.00
   93      24.00      49.00       0.00     606.00     631.00       0.00
   94      34.00      48.00       0.00     631.00     668.00       0.00
   95      24.00      49.00       0.00     624.00     642.00       0.00
   96      15.00       4.00       0.00     418.00     439.00       0.00
   97       7.00      37.00       0.00     242.00     259.00       0.00
   98      15.00      38.00       0.00     211.00     233.00       0.00
   99      25.00      23.00       0.00     196.00     209.00       0.00
  100       7.00      13.00       0.00     392.00     400.00       0.00
  101      45.00      35.00       0.00      81.00      89.00       0.00
  102      17.00      26.00       0.00     192.00     220.00       0.00
  103      13.00       6.00       0.00     359.00     370.00       0.00
  104      48.00      22.00       0.00      20.00      33.00       0.00
  105      31.00      21.00       0.00     556.00     562.00       0.00
  106      43.00      40.00       0.00      96.00     114.00       0.00
  107      39.00       5.00       0.00       0.00      10.00       0.00
  108      20.00      39.00       0.00     689.00     703.00       0.00
  109      31.00      40.00       0.00     156.00     174.00       0.00
  110      33.00      15.00       0.00     466.00     486.00       0.00
  111      19.00      40.00       0.00     604.00     629.00       0.00
  112      24.00      27.00       0.00     186.00     199.00       0.00
  113       6.00      39.00       0.00     259.00     265.00       0.00
  114       2.00      27.00       0.00     795.00     821.00       0.00
  115      13.00      50.00       0.00     656.00     686.00       0.00
  116      44.00      35.00       0.00      94.00     102.00       0.00
  117      10.00       5.00       0.00     349.00     372.00       0.00
  118      46.00      16.00       0.00      25.00      46.00       0.00
  119      33.00       1.00       0.00     755.00     764.00       0.00
  120      44.00      13.00       0.00       6.00      23.00       0.00
  121      49.00      36.00       0.00     124.00     145.00       0.00
  122      13.00       5.00       0.00     408.00     433.00       0.00
  123      17.00      31.00       0.00     582.00     595.00       0.00
  124      22.00      36.00       0.00     600.00     604.00       0.00
  125      16.00      12.00       0.00     365.00     394.00       0.00
  126       0.00      12.00       0.00     341.00     345.00       0.00
  127      16.00      46.00       0.00     665.00     666.00       0.00
  128      40.00       8.00       0.00     494.00     507.00       0.00
  129      37.00      13.00       0.00     476.00     497.00       0.00
  130      10.00       4.00       0.00     413.00     434.00       0.00
  131       5.00       3.00       0.00     352.00     356.00       0.00
  132      18.00      15.00       0.00     380.00     385.00       0.00
  133      49.00      22.00       0.00      26.00      45.00       0.00
  134      34.00       2.00       0.00     504.00     525.00       0.00
  135      15.00      40.00       0.00     217.00     232.00       0.00
  136      46.00      25.00       0.00      21.00      56.00       0.00
  137      28.00      27.00       0.00     571.00     581.00       0.00
  138       2.00      20.00       0.00     303.00     310.00       0.00
  139      26.00      49.00       0.00     615.00     628.00       0.00
  140      26.00      23.00       0.00     186.00     214.00       0.00
  141       4.00      20.00       0.00     296.00     317.00       0.00
  142      50.00       4.00       0.00     943.00     945.00       0.00
  143      37.00      44.00       0.00     143.00     153.00       0.00
  144      13.00       1.00       0.00     727.00     749.00       0.00
  145      30.00      31.00       0.00     172.00     199.00       0.00
  146       3.00      12.00       0.00     337.00     346.00       0.00
  147      48.00      21.00       0.00      14.00      42.00       0.00
  148      46.00      31.00       0.00     854.00     864.00       0.00
  149      32.00      12.00       0.00     448.00     481.00       0.00
  150      34.00      41.00       0.00     134.00     158.00       0.00
  151      14.00      12.00       0.00     882.00     906.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n150w40.001    39.22 1060


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      44.00       3.00       0.00       0.00    1100.00       0.00
    2      23.00      19.00       0.00     107.00     136.00       0.00
    3      23.00      20.00       0.00     109.00     161.00       0.00
    4       0.00      44.00       0.00     800.00     809.00       0.00
    5      42.00      46.00       0.00     816.00     875.00       0.00
    6       3.00      46.00       0.00     190.00     224.00       0.00
    7      49.00      49.00       0.00     308.00     344.00       0.00
    8      35.00       2.00       0.00     586.00     620.00       0.00
    9      31.00      14.00       0.00      15.00      77.00       0.00
   10       7.00      30.00       0.00     171.00     208.00       0.00
   11      37.00      37.00       0.00     258.00     278.00       0.00
   12      16.00       0.00       0.00     726.00     741.00       0.00
   13      30.00      11.00       0.00       0.00      66.00       0.00
   14      22.00      23.00       0.00     113.00     161.00       0.00
   15      22.00       7.00       0.00     469.00     520.00       0.00
   16      45.00      25.00       0.00      69.00      99.00       0.00
   17      31.00      44.00       0.00     209.00     278.00       0.00
   18       9.00      22.00       0.00     402.00     434.00       0.00
   19       5.00       3.00       0.00     612.00     680.00       0.00
   20      32.00      11.00       0.00       0.00      46.00       0.00
   21      45.00      25.00       0.00      52.00      87.00       0.00
   22      14.00      24.00       0.00     107.00     180.00       0.00
   23      35.00      45.00       0.00     238.00     283.00       0.00
   24      27.00      23.00       0.00      97.00     140.00       0.00
   25      12.00      17.00       0.00     408.00     441.00       0.00
   26      15.00      32.00       0.00     128.00     178.00       0.00
   27       9.00      15.00       0.00     409.00     427.00       0.00
   28      13.00      26.00       0.00     112.00     185.00       0.00
   29      40.00      24.00       0.00      38.00      87.00       0.00
   30      23.00      42.00       0.00     229.00     259.00       0.00
   31      37.00       3.00       0.00       0.00       9.00       0.00
   32      26.00       3.00       0.00     470.00     502.00       0.00
   33       7.00      30.00       0.00     157.00     203.00       0.00
   34      10.00      42.00       0.00     181.00     218.00       0.00
   35      32.00      30.00       0.00     272.00     307.00       0.00
   36      39.00      16.00       0.00      74.00     129.00       0.00
   37      25.00      20.00       0.00     126.00     167.00       0.00
   38       3.00      36.00       0.00     165.00     188.00       0.00
   39      11.00      30.00       0.00     163.00     183.00       0.00
   40      15.00      11.00       0.00     433.00     480.00       0.00
   41      40.00       4.00       0.00       0.00      37.00       0.00
   42      47.00      26.00       0.00      52.00     114.00       0.00
   43      23.00      12.00       0.00     507.00     553.00       0.00
   44      29.00      15.00       0.00     476.00     529.00       0.00
   45      30.00      37.00       0.00     310.00     378.00       0.00
   46      37.00      29.00       0.00     289.00     312.00       0.00
   47      39.00      28.00       0.00      65.00     106.00       0.00
   48      10.00      29.00       0.00     428.00     508.00       0.00
   49      40.00      21.00       0.00      20.00      64.00       0.00
   50      17.00      43.00       0.00     207.00     261.00       0.00
   51      17.00      23.00       0.00     121.00     179.00       0.00
   52       3.00      15.00       0.00     649.00     697.00       0.00
   53      25.00      12.00       0.00     484.00     529.00       0.00
   54       3.00       1.00       0.00    1017.00    1059.00       0.00
   55      28.00      43.00       0.00     229.00     248.00       0.00
   56      43.00      20.00       0.00      60.00      95.00       0.00
   57      13.00      18.00       0.00     475.00     487.00       0.00
   58      16.00      27.00       0.00     127.00     166.00       0.00
   59       6.00      19.00       0.00     383.00     439.00       0.00
   60       6.00       8.00       0.00     620.00     662.00       0.00
   61      42.00      36.00       0.00     259.00     295.00       0.00
   62      44.00      29.00       0.00      65.00      86.00       0.00
   63      20.00      12.00       0.00     450.00     527.00       0.00
   64      24.00      20.00       0.00     112.00     131.00       0.00
   65       7.00      37.00       0.00     177.00     196.00       0.00
   66      14.00      36.00       0.00     386.00     391.00       0.00
   67       4.00      40.00       0.00     201.00     212.00       0.00
   68      23.00      35.00       0.00     339.00     397.00       0.00
   69      39.00      45.00       0.00     298.00     363.00       0.00
   70      37.00      35.00       0.00     246.00     286.00       0.00
   71      18.00       6.00       0.00     612.00     640.00       0.00
   72      19.00      30.00       0.00     127.00     157.00       0.00
   73      35.00      10.00       0.00       0.00      30.00       0.00
   74      24.00      44.00       0.00     232.00     253.00       0.00
   75      18.00      11.00       0.00     440.00     449.00       0.00
   76       1.00      22.00       0.00     669.00     709.00       0.00
   77      23.00      19.00       0.00     519.00     562.00       0.00
   78      13.00      31.00       0.00     139.00     190.00       0.00
   79       0.00      22.00       0.00     688.00     712.00       0.00
   80      11.00      14.00       0.00     396.00     443.00       0.00
   81      38.00      10.00       0.00      15.00      36.00       0.00
   82      24.00      33.00       0.00     324.00     372.00       0.00
   83      15.00      26.00       0.00     121.00     183.00       0.00
   84      15.00      29.00       0.00     375.00     434.00       0.00
   85      16.00      21.00       0.00     433.00     488.00       0.00
   86      24.00       7.00       0.00     479.00     522.00       0.00
   87      42.00      29.00       0.00      41.00      90.00       0.00
   88      22.00      41.00       0.00     224.00     230.00       0.00
   89      11.00      41.00       0.00     357.00     423.00       0.00
   90      19.00      37.00       0.00     767.00     804.00       0.00
   91      44.00       0.00       0.00     559.00     598.00       0.00
   92      38.00      44.00       0.00     252.00     294.00       0.00
   93      26.00      45.00       0.00     215.00     279.00       0.00
   94       9.00      28.00       0.00     157.00     170.00       0.00
   95      32.00      10.00       0.00     720.00     769.00       0.00
   96      31.00      26.00       0.00     537.00     575.00       0.00
   97      17.00      32.00       0.00     142.00     171.00       0.00
   98      15.00      40.00       0.00     343.00     393.00       0.00
   99       2.00      10.00       0.00     660.00     692.00       0.00
  100      12.00      24.00       0.00     403.00     425.00       0.00
  101      12.00       5.00       0.00     398.00     458.00       0.00
  102      21.00      29.00       0.00     327.00     391.00       0.00
  103      41.00       8.00       0.00      16.00      33.00       0.00
  104      44.00      29.00       0.00      73.00      85.00       0.00
  105       5.00      34.00       0.00     168.00     183.00       0.00
  106      37.00      15.00       0.00      28.00      62.00       0.00
  107       3.00      36.00       0.00     170.00     222.00       0.00
  108      11.00      38.00       0.00     901.00     973.00       0.00
  109       7.00      33.00       0.00     144.00     194.00       0.00
  110      36.00       7.00       0.00       0.00      21.00       0.00
  111      45.00      15.00       0.00     539.00     590.00       0.00
  112      11.00      43.00       0.00     191.00     246.00       0.00
  113      32.00       9.00       0.00      28.00      68.00       0.00
  114      47.00      17.00       0.00      84.00     115.00       0.00
  115      47.00       9.00       0.00     548.00     582.00       0.00
  116      16.00      17.00       0.00     450.00     479.00       0.00
  117      35.00      21.00       0.00      52.00      67.00       0.00
  118      30.00      15.00       0.00      39.00      72.00       0.00
  119      37.00      23.00       0.00      92.00     129.00       0.00
  120      47.00      43.00       0.00     307.00     314.00       0.00
  121      31.00      25.00       0.00     100.00     144.00       0.00
  122      11.00      32.00       0.00     388.00     415.00       0.00
  123      40.00       1.00       0.00     889.00     898.00       0.00
  124      28.00      40.00       0.00     344.00     374.00       0.00
  125      29.00      15.00       0.00      36.00      43.00       0.00
  126      41.00       6.00       0.00     570.00     588.00       0.00
  127       0.00      10.00       0.00     640.00     663.00       0.00
  128      47.00      26.00       0.00     546.00     578.00       0.00
  129      29.00       4.00       0.00     604.00     624.00       0.00
  130      21.00      18.00       0.00     697.00     741.00       0.00
  131      12.00      23.00       0.00     438.00     472.00       0.00
  132      43.00      32.00       0.00     269.00     304.00       0.00
  133      49.00       7.00       0.00     573.00     604.00       0.00
  134      44.00      27.00       0.00      40.00     112.00       0.00
  135      28.00      42.00       0.00     332.00     359.00       0.00
  136      10.00       5.00       0.00     620.00     644.00       0.00
  137      13.00       9.00       0.00     426.00     450.00       0.00
  138      12.00      45.00       0.00     184.00     249.00       0.00
  139      33.00      16.00       0.00      41.00      82.00       0.00
  140      16.00       7.00       0.00     406.00     451.00       0.00
  141       6.00      31.00       0.00     141.00     209.00       0.00
  142      14.00      11.00       0.00     392.00     453.00       0.00
  143      38.00       7.00       0.00       0.00      41.00       0.00
  144       1.00       7.00       0.00     621.00     681.00       0.00
  145       5.00      43.00       0.00     181.00     208.00       0.00
  146      31.00      47.00       0.00     237.00     291.00       0.00
  147      38.00      42.00       0.00     259.00     268.00       0.00
  148      30.00      14.00       0.00       5.00      71.00       0.00
  149      23.00       8.00       0.00     485.00     516.00       0.00
  150      49.00      23.00       0.00      72.00     125.00       0.00
  151      45.00      17.00       0.00     964.00    1003.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n150w40.002    37.30 1077


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      32.00      30.00       0.00       0.00    1098.00       0.00
    2      11.00      40.00       0.00     437.00     485.00       0.00
    3      10.00      29.00       0.00     366.00     396.00       0.00
    4      28.00      38.00       0.00     116.00     158.00       0.00
    5       3.00      49.00       0.00    1025.00    1064.00       0.00
    6      32.00      46.00       0.00      68.00     124.00       0.00
    7      32.00      20.00       0.00     186.00     209.00       0.00
    8       9.00      27.00       0.00     339.00     382.00       0.00
    9      49.00      27.00       0.00      32.00      73.00       0.00
   10      35.00      31.00       0.00       0.00      31.00       0.00
   11      24.00       0.00       0.00     282.00     332.00       0.00
   12      31.00       7.00       0.00     273.00     346.00       0.00
   13       9.00      19.00       0.00     346.00     402.00       0.00
   14      17.00      17.00       0.00     324.00     363.00       0.00
   15      48.00       6.00       0.00     713.00     743.00       0.00
   16      14.00       9.00       0.00     661.00     684.00       0.00
   17      24.00      49.00       0.00     841.00     864.00       0.00
   18      47.00      42.00       0.00      52.00      72.00       0.00
   19      10.00      39.00       0.00     438.00     492.00       0.00
   20      25.00      25.00       0.00     127.00     186.00       0.00
   21      14.00       5.00       0.00     315.00     348.00       0.00
   22       0.00      41.00       0.00     513.00     524.00       0.00
   23      43.00      33.00       0.00      14.00      62.00       0.00
   24      49.00      39.00       0.00      48.00      57.00       0.00
   25      19.00      15.00       0.00     622.00     642.00       0.00
   26      11.00      16.00       0.00     620.00     654.00       0.00
   27      16.00      47.00       0.00     469.00     493.00       0.00
   28      31.00      46.00       0.00      98.00     152.00       0.00
   29      16.00      27.00       0.00     590.00     657.00       0.00
   30      49.00      11.00       0.00     978.00    1022.00       0.00
   31      49.00      26.00       0.00     213.00     258.00       0.00
   32      30.00      19.00       0.00     171.00     227.00       0.00
   33      48.00      30.00       0.00       1.00      47.00       0.00
   34      14.00      21.00       0.00     358.00     361.00       0.00
   35      10.00      33.00       0.00     358.00     406.00       0.00
   36       1.00      16.00       0.00     401.00     428.00       0.00
   37      26.00      15.00       0.00     130.00     195.00       0.00
   38      41.00      47.00       0.00     103.00     116.00       0.00
   39      24.00      42.00       0.00      90.00     167.00       0.00
   40      37.00      34.00       0.00      11.00      49.00       0.00
   41      48.00      34.00       0.00      24.00      62.00       0.00
   42      39.00      48.00       0.00      82.00      97.00       0.00
   43      50.00      13.00       0.00     725.00     729.00       0.00
   44      38.00       9.00       0.00     248.00     278.00       0.00
   45      35.00       1.00       0.00     674.00     714.00       0.00
   46      33.00      33.00       0.00     816.00     830.00       0.00
   47      28.00      16.00       0.00     153.00     209.00       0.00
   48      38.00       0.00       0.00     741.00     759.00       0.00
   49      43.00      38.00       0.00      39.00      97.00       0.00
   50      36.00       2.00       0.00     269.00     311.00       0.00
   51      48.00      49.00       0.00     780.00     827.00       0.00
   52      14.00      28.00       0.00     540.00     587.00       0.00
   53      33.00      13.00       0.00     161.00     202.00       0.00
   54      32.00      20.00       0.00     175.00     219.00       0.00
   55      33.00       0.00       0.00     255.00     296.00       0.00
   56       2.00       3.00       0.00     405.00     461.00       0.00
   57      19.00      24.00       0.00     592.00     623.00       0.00
   58      35.00      47.00       0.00      74.00      96.00       0.00
   59      45.00      48.00       0.00      85.00     118.00       0.00
   60      38.00      44.00       0.00      49.00      96.00       0.00
   61      29.00      22.00       0.00     185.00     224.00       0.00
   62      11.00       8.00       0.00     334.00     351.00       0.00
   63       1.00      13.00       0.00     405.00     451.00       0.00
   64      20.00      47.00       0.00     467.00     527.00       0.00
   65      38.00      35.00       0.00       1.00      32.00       0.00
   66      20.00      49.00       0.00     454.00     491.00       0.00
   67      25.00      50.00       0.00     466.00     499.00       0.00
   68      28.00      41.00       0.00     110.00     143.00       0.00
   69      19.00      31.00       0.00     594.00     617.00       0.00
   70      30.00       1.00       0.00     256.00     311.00       0.00
   71      46.00      30.00       0.00       2.00      60.00       0.00
   72      27.00      45.00       0.00      90.00     128.00       0.00
   73       9.00      23.00       0.00     333.00     383.00       0.00
   74      45.00      21.00       0.00     216.00     255.00       0.00
   75      37.00      25.00       0.00     211.00     244.00       0.00
   76      25.00      10.00       0.00     152.00     200.00       0.00
   77       4.00      22.00       0.00     430.00     472.00       0.00
   78       4.00      43.00       0.00     478.00     532.00       0.00
   79       4.00      28.00       0.00     423.00     459.00       0.00
   80      13.00      15.00       0.00     338.00     364.00       0.00
   81       6.00      35.00       0.00     387.00     397.00       0.00
   82       2.00      12.00       0.00     394.00     416.00       0.00
   83      11.00      20.00       0.00     345.00     407.00       0.00
   84      14.00      44.00       0.00     466.00     498.00       0.00
   85      10.00      50.00       0.00     498.00     561.00       0.00
   86      22.00      16.00       0.00     135.00     189.00       0.00
   87       5.00      30.00       0.00     357.00     404.00       0.00
   88       1.00      21.00       0.00     390.00     406.00       0.00
   89      37.00      17.00       0.00     188.00     202.00       0.00
   90      44.00      10.00       0.00     712.00     739.00       0.00
   91      29.00      43.00       0.00     111.00     148.00       0.00
   92      43.00      28.00       0.00     208.00     232.00       0.00
   93       6.00      32.00       0.00     374.00     391.00       0.00
   94      15.00      33.00       0.00     566.00     580.00       0.00
   95      38.00      46.00       0.00      52.00      87.00       0.00
   96       8.00      20.00       0.00     614.00     665.00       0.00
   97      12.00      49.00       0.00     491.00     524.00       0.00
   98      47.00      26.00       0.00      29.00      69.00       0.00
   99      43.00      18.00       0.00     222.00     244.00       0.00
  100      43.00      37.00       0.00     850.00     871.00       0.00
