

!! n60w20.001    19.27 590


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w40.004    40.02 638


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      36.00      48.00       0.00       0.00     643.00       0.00
    2      20.00      23.00       0.00     285.00     339.00       0.00
    3       2.00      47.00       0.00     219.00     263.00       0.00
    4      31.00      39.00       0.00       0.00      21.00       0.00
    5      44.00      35.00       0.00     151.00     210.00       0.00
    6      37.00      25.00       0.00     122.00     167.00       0.00
    7      41.00      33.00       0.00     613.00     628.00       0.00
    8      27.00      30.00       0.00     245.00     299.00       0.00
    9      18.00      43.00       0.00       9.00      66.00       0.00
   10       7.00      16.00       0.00      64.00      72.00       0.00
   11      25.00      36.00       0.00       0.00      23.00       0.00
   12       9.00      46.00       0.00     205.00     265.00       0.00
   13       6.00      23.00       0.00      26.00      64.00       0.00
   14       9.00      33.00       0.00      36.00      56.00       0.00
   15      24.00      38.00       0.00     178.00     232.00       0.00
   16      38.00      35.00       0.00     177.00     192.00       0.00
   17      30.00       4.00       0.00     387.00     400.00       0.00
   18      19.00      31.00       0.00     243.00     293.00       0.00
   19      25.00      19.00       0.00     270.00     303.00       0.00
   20      29.00      31.00       0.00     195.00     223.00       0.00
   21      10.00      42.00       0.00     215.00     231.00       0.00
   22      49.00      11.00       0.00     104.00     146.00       0.00
   23      40.00       4.00       0.00     119.00     140.00       0.00
   24      17.00       6.00       0.00      60.00     100.00       0.00
   25       8.00      28.00       0.00      16.00      70.00       0.00
   26      36.00      18.00       0.00     331.00     386.00       0.00
   27      15.00      33.00       0.00      39.00      81.00       0.00
   28      13.00       9.00       0.00      50.00      98.00       0.00
   29      37.00      13.00       0.00     440.00     483.00       0.00
   30      20.00       4.00       0.00      67.00     112.00       0.00
   31      19.00      49.00       0.00     219.00     258.00       0.00
   32       6.00       8.00       0.00      43.00      94.00       0.00
   33       2.00      11.00       0.00      57.00      97.00       0.00
   34      15.00      13.00       0.00     310.00     331.00       0.00
   35      40.00       5.00       0.00     360.00     387.00       0.00
   36       9.00      12.00       0.00      82.00      97.00       0.00
   37      35.00      12.00       0.00     330.00     390.00       0.00
   38      31.00      30.00       0.00     154.00     207.00       0.00
   39      16.00      39.00       0.00      29.00      75.00       0.00
   40      46.00       4.00       0.00      99.00     140.00       0.00
   41      29.00      17.00       0.00     343.00     395.00       0.00
   42      32.00       6.00       0.00      90.00     133.00       0.00
   43      15.00      20.00       0.00     271.00     320.00       0.00
   44      34.00       2.00       0.00     115.00     139.00       0.00
   45       9.00      43.00       0.00     221.00     248.00       0.00
   46      38.00      44.00       0.00     469.00     502.00       0.00
   47       6.00       9.00       0.00     312.00     356.00       0.00
   48      15.00      25.00       0.00     329.00     376.00       0.00
   49       6.00      44.00       0.00     200.00     240.00       0.00
   50      27.00       8.00       0.00      79.00     116.00       0.00
   51      24.00      42.00       0.00      27.00      63.00       0.00
   52      17.00      44.00       0.00     189.00     244.00       0.00
   53      16.00       3.00       0.00     379.00     441.00       0.00
   54      27.00       4.00       0.00      81.00     135.00       0.00
   55      28.00      29.00       0.00     158.00     228.00       0.00
   56      28.00      38.00       0.00       0.00      33.00       0.00
   57       4.00      43.00       0.00     562.00     590.00       0.00
   58      49.00      22.00       0.00     125.00     159.00       0.00
   59       8.00      29.00       0.00     420.00     457.00       0.00
   60      44.00      25.00       0.00     127.00     190.00       0.00
   61       8.00       5.00       0.00     510.00     553.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w40.005    35.85 618


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      12.00      26.00       0.00       0.00     643.00       0.00
    2       6.00       4.00       0.00     142.00     183.00       0.00
    3      34.00       3.00       0.00      63.00      99.00       0.00
    4      40.00      21.00       0.00     192.00     236.00       0.00
    5      36.00       1.00       0.00      36.00      82.00       0.00
    6      24.00      14.00       0.00      85.00     145.00       0.00
    7      49.00      38.00       0.00     232.00     271.00       0.00
    8      23.00       0.00       0.00     179.00     193.00       0.00
    9      21.00      31.00       0.00     364.00     404.00       0.00
   10      45.00       0.00       0.00      63.00      93.00       0.00
   11      46.00      23.00       0.00     202.00     237.00       0.00
   12       6.00      36.00       0.00       0.00      30.00       0.00
   13      11.00      29.00       0.00       1.00      49.00       0.00
   14      43.00      28.00       0.00     216.00     228.00       0.00
   15      43.00      26.00       0.00     282.00     303.00       0.00
   16      32.00      47.00       0.00     409.00     453.00       0.00
   17      38.00      47.00       0.00     227.00     290.00       0.00
   18      12.00      34.00       0.00       0.00      49.00       0.00
   19      14.00      47.00       0.00     448.00     483.00       0.00
   20      47.00      31.00       0.00     216.00     236.00       0.00
   21      24.00      18.00       0.00      38.00      60.00       0.00
   22      46.00      35.00       0.00     250.00     280.00       0.00
   23      10.00      45.00       0.00     441.00     470.00       0.00
   24      21.00      35.00       0.00     379.00     399.00       0.00
   25      33.00      13.00       0.00      34.00      81.00       0.00
   26      48.00      13.00       0.00     298.00     315.00       0.00
   27      30.00      27.00       0.00     365.00     395.00       0.00
   28      10.00       2.00       0.00     535.00     580.00       0.00
   29       8.00      20.00       0.00     100.00     147.00       0.00
   30      43.00      14.00       0.00     289.00     319.00       0.00
   31      37.00      11.00       0.00     180.00     207.00       0.00
   32      11.00      27.00       0.00       0.00       6.00       0.00
   33      10.00      36.00       0.00     432.00     483.00       0.00
   34      28.00      16.00       0.00      20.00      57.00       0.00
   35      14.00       8.00       0.00     138.00     172.00       0.00
   36      12.00      37.00       0.00       4.00      44.00       0.00
   37      47.00      36.00       0.00     195.00     236.00       0.00
   38      23.00      22.00       0.00     355.00     374.00       0.00
   39      16.00      17.00       0.00      36.00      76.00       0.00
   40      39.00      38.00       0.00     249.00     261.00       0.00
   41      48.00       5.00       0.00     299.00     316.00       0.00
   42       7.00      12.00       0.00     111.00     145.00       0.00
   43      14.00      48.00       0.00     438.00     445.00       0.00
   44      36.00      31.00       0.00     267.00     294.00       0.00
   45      27.00      39.00       0.00     408.00     419.00       0.00
   46       5.00      20.00       0.00     112.00     169.00       0.00
   47      34.00       6.00       0.00      52.00      96.00       0.00
   48       5.00      48.00       0.00     420.00     474.00       0.00
   49      47.00      15.00       0.00     308.00     367.00       0.00
   50      12.00      28.00       0.00       0.00      40.00       0.00
   51      43.00      43.00       0.00     210.00     273.00       0.00
   52      23.00       4.00       0.00      81.00     134.00       0.00
   53      24.00      36.00       0.00     384.00     409.00       0.00
   54      23.00      33.00       0.00     379.00     406.00       0.00
   55      19.00      38.00       0.00     368.00     424.00       0.00
   56      16.00      22.00       0.00      20.00      60.00       0.00
   57      22.00      33.00       0.00     592.00     631.00       0.00
   58      37.00      21.00       0.00     324.00     352.00       0.00
   59      29.00      36.00       0.00     360.00     406.00       0.00
   60      17.00      21.00       0.00     107.00     142.00       0.00
   61      50.00      44.00       0.00     475.00     533.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w60.001    54.37 729


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      20.00      23.00       0.00       0.00     748.00       0.00
    2       5.00      16.00       0.00     186.00     202.00       0.00
    3      42.00      22.00       0.00       0.00      95.00       0.00
    4      46.00       0.00       0.00     393.00     415.00       0.00
    5      23.00      34.00       0.00     215.00     249.00       0.00
    6      35.00      36.00       0.00     285.00     323.00       0.00
    7       1.00      49.00       0.00     674.00     716.00       0.00
    8      34.00      32.00       0.00       0.00      74.00       0.00
    9      28.00      30.00       0.00       0.00      41.00       0.00
   10      38.00      48.00       0.00     235.00     322.00       0.00
   11      45.00      38.00       0.00     413.00     453.00       0.00
   12      16.00      39.00       0.00     201.00     294.00       0.00
   13      38.00      13.00       0.00      34.00     135.00       0.00
   14      49.00      25.00       0.00     639.00     658.00       0.00
   15      46.00      11.00       0.00      31.00     103.00       0.00
   16      21.00       2.00       0.00     343.00     391.00       0.00
   17      27.00      35.00       0.00      14.00      50.00       0.00
   18      20.00      44.00       0.00     215.00     277.00       0.00
   19       9.00      33.00       0.00     210.00     219.00       0.00
   20      43.00      23.00       0.00       0.00     103.00       0.00
   21      44.00      22.00       0.00      41.00      88.00       0.00
   22      29.00      42.00       0.00     215.00     305.00       0.00
   23      15.00      35.00       0.00     171.00     260.00       0.00
   24       1.00       4.00       0.00     537.00     585.00       0.00
   25      42.00      41.00       0.00     258.00     297.00       0.00
   26      48.00      16.00       0.00      46.00     103.00       0.00
   27      25.00      28.00       0.00       0.00      29.00       0.00
   28      21.00      11.00       0.00     127.00     169.00       0.00
   29      14.00      14.00       0.00     177.00     182.00       0.00
   30      35.00      12.00       0.00      80.00     158.00       0.00
   31       9.00      11.00       0.00     119.00     172.00       0.00
   32      38.00      44.00       0.00     240.00     289.00       0.00
   33      11.00      22.00       0.00     185.00     218.00       0.00
   34      47.00      11.00       0.00      30.00      78.00       0.00
   35      45.00      28.00       0.00       8.00      72.00       0.00
   36      15.00      40.00       0.00     219.00     268.00       0.00
   37      18.00      10.00       0.00     310.00     400.00       0.00
   38      15.00      12.00       0.00     124.00     187.00       0.00
   39      28.00      10.00       0.00     132.00     175.00       0.00
   40      28.00      29.00       0.00       0.00      67.00       0.00
   41       3.00      22.00       0.00     176.00     225.00       0.00
   42      43.00      50.00       0.00     445.00     505.00       0.00
   43       9.00      18.00       0.00     181.00     184.00       0.00
   44      28.00      24.00       0.00     307.00     349.00       0.00
   45      37.00      47.00       0.00     256.00     310.00       0.00
   46      24.00      18.00       0.00     133.00     166.00       0.00
   47      42.00      27.00       0.00      13.00      51.00       0.00
   48      14.00      15.00       0.00     128.00     193.00       0.00
   49      32.00      45.00       0.00     224.00     315.00       0.00
   50      26.00      25.00       0.00       0.00      14.00       0.00
   51      10.00       4.00       0.00     370.00     431.00       0.00
   52      26.00      46.00       0.00     211.00     314.00       0.00
   53      40.00      23.00       0.00       0.00      81.00       0.00
   54      44.00       0.00       0.00     108.00     133.00       0.00
   55       8.00      28.00       0.00     292.00     397.00       0.00
   56       9.00      47.00       0.00     485.00     570.00       0.00
   57      34.00       2.00       0.00      99.00     131.00       0.00
   58      23.00      43.00       0.00     430.00     487.00       0.00
   59      11.00       9.00       0.00     326.00     362.00       0.00
   60      48.00      50.00       0.00     403.00     490.00       0.00
   61      45.00      33.00       0.00     609.00     635.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w60.002    58.62 723


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       8.00      50.00       0.00       0.00     759.00       0.00
    2      19.00      31.00       0.00      53.00     119.00       0.00
    3       9.00      15.00       0.00     281.00     349.00       0.00
    4      46.00      47.00       0.00     170.00     218.00       0.00
    5       3.00       4.00       0.00     423.00     504.00       0.00
    6      10.00      30.00       0.00      58.00     123.00       0.00
    7      38.00       7.00       0.00     492.00     511.00       0.00
    8       9.00       8.00       0.00     289.00     322.00       0.00
    9      47.00      34.00       0.00     125.00     155.00       0.00
   10      23.00      41.00       0.00       0.00      18.00       0.00
   11       8.00      13.00       0.00     329.00     363.00       0.00
   12      26.00      14.00       0.00     284.00     318.00       0.00
   13      44.00       7.00       0.00     212.00     273.00       0.00
   14      25.00      39.00       0.00       0.00      46.00       0.00
   15      45.00      41.00       0.00     106.00     175.00       0.00
   16      45.00      21.00       0.00     240.00     250.00       0.00
   17      37.00      14.00       0.00     235.00     282.00       0.00
   18      18.00      23.00       0.00     410.00     458.00       0.00
   19      40.00      45.00       0.00     136.00     198.00       0.00
   20      18.00      45.00       0.00       0.00      47.00       0.00
   21      23.00      31.00       0.00      84.00     174.00       0.00
   22      31.00       0.00       0.00     441.00     524.00       0.00
   23      18.00       8.00       0.00     295.00     352.00       0.00
   24      40.00      46.00       0.00     175.00     200.00       0.00
   25      34.00      37.00       0.00      87.00     165.00       0.00
   26      49.00      16.00       0.00     211.00     298.00       0.00
   27      38.00      30.00       0.00      86.00     180.00       0.00
   28      49.00      50.00       0.00     578.00     665.00       0.00
   29      47.00      13.00       0.00     663.00     706.00       0.00
   30      50.00      23.00       0.00     553.00     624.00       0.00
   31       1.00       1.00       0.00     344.00     414.00       0.00
   32       2.00      20.00       0.00     282.00     386.00       0.00
   33       2.00      41.00       0.00      20.00      69.00       0.00
   34      11.00       1.00       0.00     328.00     411.00       0.00
   35      37.00      24.00       0.00     240.00     320.00       0.00
   36      21.00      16.00       0.00     484.00     554.00       0.00
   37      44.00      48.00       0.00     126.00     221.00       0.00
   38      38.00       9.00       0.00     253.00     315.00       0.00
   39       1.00      24.00       0.00     376.00     438.00       0.00
   40      48.00       5.00       0.00     478.00     510.00       0.00
   41      34.00      43.00       0.00     158.00     200.00       0.00
   42      11.00      45.00       0.00      31.00      84.00       0.00
   43      45.00      13.00       0.00     225.00     280.00       0.00
   44      33.00       3.00       0.00     495.00     542.00       0.00
   45      27.00      40.00       0.00       0.00      46.00       0.00
   46      49.00      38.00       0.00     104.00     199.00       0.00
   47       5.00      34.00       0.00     380.00     430.00       0.00
   48      26.00      29.00       0.00      82.00     120.00       0.00
   49      20.00      39.00       0.00      11.00      83.00       0.00
   50      44.00      43.00       0.00     137.00     185.00       0.00
   51       9.00      11.00       0.00     289.00     326.00       0.00
   52      48.00      33.00       0.00     189.00     279.00       0.00
   53      19.00      37.00       0.00      87.00     111.00       0.00
   54       9.00      19.00       0.00     325.00     369.00       0.00
   55      50.00      34.00       0.00     105.00     173.00       0.00
   56      30.00      34.00       0.00      62.00     148.00       0.00
   57      21.00      44.00       0.00      33.00      73.00       0.00
   58       6.00      12.00       0.00     299.00     353.00       0.00
   59      33.00      46.00       0.00     171.00     267.00       0.00
   60      13.00      38.00       0.00      70.00     111.00       0.00
   61      20.00      33.00       0.00     541.00     624.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w60.003    61.83 644


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      48.00       2.00       0.00       0.00     687.00       0.00
    2      19.00      35.00       0.00     559.00     600.00       0.00
    3      23.00      34.00       0.00     144.00     206.00       0.00
    4      32.00      10.00       0.00       0.00      67.00       0.00
    5      31.00      28.00       0.00     179.00     273.00       0.00
    6      39.00      25.00       0.00     221.00     285.00       0.00
    7      43.00      18.00       0.00     251.00     268.00       0.00
    8      24.00       3.00       0.00       0.00      49.00       0.00
    9      41.00      37.00       0.00     243.00     345.00       0.00
   10       6.00      25.00       0.00      82.00     149.00       0.00
   11       4.00      47.00       0.00     557.00     624.00       0.00
   12      19.00      31.00       0.00     351.00     436.00       0.00
   13       4.00      42.00       0.00     140.00     220.00       0.00
   14      48.00      26.00       0.00     217.00     312.00       0.00
   15      28.00       4.00       0.00      66.00     110.00       0.00
   16      38.00      38.00       0.00     359.00     378.00       0.00
   17      47.00      36.00       0.00     240.00     341.00       0.00
   18      27.00      10.00       0.00       0.00      41.00       0.00
   19      42.00      45.00       0.00     315.00     374.00       0.00
   20       9.00      11.00       0.00      75.00     121.00       0.00
   21      11.00      43.00       0.00     119.00     195.00       0.00
   22      29.00       3.00       0.00      21.00     103.00       0.00
   23      26.00      47.00       0.00     197.00     254.00       0.00
   24      19.00       1.00       0.00      27.00     119.00       0.00
   25      38.00       2.00       0.00      40.00     103.00       0.00
   26      22.00      14.00       0.00      88.00     129.00       0.00
   27      34.00      40.00       0.00     263.00     371.00       0.00
   28      24.00      42.00       0.00     152.00     235.00       0.00
   29      19.00       8.00       0.00      78.00     140.00       0.00
   30      27.00      32.00       0.00     225.00     234.00       0.00
   31      29.00      41.00       0.00     187.00     239.00       0.00
   32      39.00      11.00       0.00       0.00      76.00       0.00
   33      16.00      36.00       0.00     134.00     243.00       0.00
   34      17.00       2.00       0.00     429.00     458.00       0.00
   35      38.00      28.00       0.00     211.00     269.00       0.00
   36      38.00      34.00       0.00     215.00     272.00       0.00
   37       5.00      12.00       0.00      73.00     181.00       0.00
   38      27.00       7.00       0.00      39.00      49.00       0.00
   39      24.00       8.00       0.00       0.00      60.00       0.00
   40      29.00      30.00       0.00     198.00     242.00       0.00
   41      28.00      30.00       0.00     310.00     380.00       0.00
   42      39.00      30.00       0.00     267.00     343.00       0.00
   43      34.00      32.00       0.00     198.00     275.00       0.00
   44      44.00       7.00       0.00       0.00      20.00       0.00
   45      28.00      12.00       0.00     379.00     472.00       0.00
   46      29.00      29.00       0.00     184.00     272.00       0.00
   47       7.00      46.00       0.00     139.00     230.00       0.00
   48      50.00      48.00       0.00     314.00     343.00       0.00
   49      38.00      11.00       0.00     487.00     585.00       0.00
   50      38.00      33.00       0.00     229.00     253.00       0.00
   51       3.00      46.00       0.00     172.00     191.00       0.00
   52      25.00      37.00       0.00     151.00     223.00       0.00
   53      49.00       3.00       0.00       0.00      54.00       0.00
   54      11.00       3.00       0.00      91.00     159.00       0.00
   55       6.00      20.00       0.00     404.00     415.00       0.00
   56      10.00      35.00       0.00     122.00     189.00       0.00
   57      44.00      35.00       0.00     262.00     289.00       0.00
   58       2.00      21.00       0.00     106.00     165.00       0.00
   59      37.00      31.00       0.00     208.00     300.00       0.00
   60      21.00      46.00       0.00     468.00     545.00       0.00
   61      47.00       3.00       0.00       0.00      22.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w60.004    56.47 653


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      22.00       5.00       0.00       0.00     684.00       0.00
    2       7.00      32.00       0.00     111.00     171.00       0.00
    3      29.00      11.00       0.00       0.00      74.00       0.00
    4      44.00      40.00       0.00     231.00     311.00       0.00
    5       3.00      49.00       0.00     120.00     213.00       0.00
    6      13.00      21.00       0.00      85.00     153.00       0.00
    7      18.00      17.00       0.00       2.00     105.00       0.00
    8      37.00      12.00       0.00     339.00     394.00       0.00
    9      43.00      42.00       0.00     206.00     256.00       0.00
   10      48.00      45.00       0.00     393.00     456.00       0.00
   11      28.00      25.00       0.00     338.00     413.00       0.00
   12       8.00      21.00       0.00      78.00      85.00       0.00
   13      22.00      16.00       0.00       3.00      71.00       0.00
   14       2.00      41.00       0.00     130.00     147.00       0.00
   15       2.00      28.00       0.00      47.00      99.00       0.00
   16      46.00      19.00       0.00     288.00     333.00       0.00
   17       4.00      12.00       0.00     494.00     515.00       0.00
   18      46.00       6.00       0.00     270.00     324.00       0.00
   19      16.00      38.00       0.00     154.00     200.00       0.00
   20      11.00      30.00       0.00      34.00     118.00       0.00
   21      36.00       2.00       0.00     321.00     381.00       0.00
   22      45.00       5.00       0.00     303.00     324.00       0.00
   23      48.00      24.00       0.00     232.00     289.00       0.00
   24      33.00       0.00       0.00      11.00      82.00       0.00
   25      22.00      38.00       0.00     140.00     225.00       0.00
   26      39.00      22.00       0.00     313.00     378.00       0.00
   27       0.00      41.00       0.00      95.00     164.00       0.00
   28      28.00       3.00       0.00       0.00      44.00       0.00
   29       6.00      10.00       0.00     586.00     667.00       0.00
   30      41.00       3.00       0.00     260.00     316.00       0.00
   31       2.00       3.00       0.00     464.00     520.00       0.00
   32      26.00      19.00       0.00       0.00      90.00       0.00
   33      32.00      40.00       0.00     164.00     208.00       0.00
   34       5.00      43.00       0.00     123.00     187.00       0.00
   35      21.00       0.00       0.00       0.00      48.00       0.00
   36      29.00      29.00       0.00     440.00     523.00       0.00
   37      17.00      17.00       0.00      27.00      68.00       0.00
   38      12.00      15.00       0.00      26.00      96.00       0.00
   39       2.00       9.00       0.00     496.00     544.00       0.00
   40      30.00      37.00       0.00     370.00     401.00       0.00
   41      50.00      35.00       0.00     237.00     291.00       0.00
   42      29.00       0.00       0.00      13.00      47.00       0.00
   43      18.00      49.00       0.00     210.00     238.00       0.00
   44      48.00      43.00       0.00     252.00     286.00       0.00
   45      48.00      14.00       0.00     245.00     309.00       0.00
   46      25.00       0.00       0.00       0.00      53.00       0.00
   47      46.00      27.00       0.00     253.00     310.00       0.00
   48      46.00       8.00       0.00     263.00     336.00       0.00
   49      46.00      24.00       0.00     313.00     358.00       0.00
   50      24.00       4.00       0.00       0.00      64.00       0.00
   51       4.00      31.00       0.00      86.00     115.00       0.00
   52      49.00      15.00       0.00     324.00     365.00       0.00
   53      40.00      50.00       0.00     207.00     289.00       0.00
   54       6.00      41.00       0.00     128.00     235.00       0.00
   55      14.00      20.00       0.00      32.00     116.00       0.00
   56      45.00      20.00       0.00     396.00     434.00       0.00
   57      11.00      43.00       0.00     162.00     192.00       0.00
   58      47.00      33.00       0.00     399.00     419.00       0.00
   59      28.00      46.00       0.00     211.00     214.00       0.00
   60      46.00      48.00       0.00     552.00     612.00       0.00
   61      14.00      29.00       0.00     495.00     584.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w60.005    54.80 675


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      50.00      35.00       0.00       0.00     697.00       0.00
    2       0.00      50.00       0.00     401.00     459.00       0.00
    3      40.00      24.00       0.00       0.00      58.00       0.00
    4      32.00      21.00       0.00      66.00     152.00       0.00
    5      40.00      24.00       0.00     473.00     522.00       0.00
    6      26.00      45.00       0.00     208.00     228.00       0.00
    7      41.00      12.00       0.00      68.00     100.00       0.00
    8      46.00      34.00       0.00       0.00      12.00       0.00
    9       4.00      36.00       0.00     164.00     213.00       0.00
   10      38.00      49.00       0.00     169.00     258.00       0.00
   11      41.00      38.00       0.00       7.00      80.00       0.00
   12      16.00      47.00       0.00     200.00     253.00       0.00
   13      46.00      31.00       0.00       0.00      52.00       0.00
   14      34.00      46.00       0.00     220.00     252.00       0.00
   15      23.00      23.00       0.00     314.00     350.00       0.00
   16      34.00      42.00       0.00     198.00     283.00       0.00
   17       2.00      47.00       0.00     588.00     623.00       0.00
   18       5.00      43.00       0.00     130.00     215.00       0.00
   19      26.00      28.00       0.00      71.00     149.00       0.00
   20      14.00      40.00       0.00     403.00     465.00       0.00
   21      18.00      13.00       0.00     124.00     142.00       0.00
   22      10.00      19.00       0.00     337.00     398.00       0.00
   23       3.00      21.00       0.00     113.00     203.00       0.00
   24      20.00      20.00       0.00      85.00     150.00       0.00
   25      40.00      16.00       0.00       0.00      81.00       0.00
   26      12.00      18.00       0.00     108.00     149.00       0.00
   27      50.00      37.00       0.00      10.00      40.00       0.00
   28      22.00      27.00       0.00      82.00     131.00       0.00
   29      29.00       4.00       0.00     495.00     537.00       0.00
   30      45.00      34.00       0.00       0.00      88.00       0.00
   31       1.00      28.00       0.00     347.00     428.00       0.00
   32      12.00      38.00       0.00     179.00     214.00       0.00
   33      36.00      37.00       0.00     230.00     296.00       0.00
   34      35.00      41.00       0.00     267.00     291.00       0.00
   35      43.00      13.00       0.00       8.00      61.00       0.00
   36      44.00       8.00       0.00      50.00      68.00       0.00
   37       8.00      32.00       0.00     172.00     190.00       0.00
   38       4.00      14.00       0.00     101.00     176.00       0.00
   39      49.00      18.00       0.00      71.00     124.00       0.00
   40      37.00      17.00       0.00      59.00     144.00       0.00
   41      48.00      46.00       0.00     259.00     287.00       0.00
   42      31.00      50.00       0.00     185.00     258.00       0.00
   43      30.00       7.00       0.00     617.00     658.00       0.00
   44       7.00       8.00       0.00     325.00     372.00       0.00
   45       8.00      12.00       0.00     370.00     404.00       0.00
   46      42.00      25.00       0.00       0.00      73.00       0.00
   47       7.00      14.00       0.00     130.00     176.00       0.00
   48       4.00      21.00       0.00     402.00     404.00       0.00
   49      41.00      11.00       0.00      35.00      65.00       0.00
   50       8.00       2.00       0.00     313.00     403.00       0.00
   51      50.00      12.00       0.00      49.00      96.00       0.00
   52      32.00      17.00       0.00     485.00     551.00       0.00
   53      25.00      39.00       0.00     297.00     348.00       0.00
   54      24.00      25.00       0.00      75.00     120.00       0.00
   55      33.00      30.00       0.00     244.00     290.00       0.00
   56      26.00       0.00       0.00     536.00     599.00       0.00
   57       7.00      26.00       0.00     134.00     174.00       0.00
   58      44.00      15.00       0.00      13.00     108.00       0.00
   59      19.00      11.00       0.00     292.00     394.00       0.00
   60       3.00      32.00       0.00     432.00     491.00       0.00
   61      14.00      32.00       0.00     568.00     661.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n60w80.001    79.93 646


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      47.00       1.00       0.00       0.00     694.00       0.00
    2       6.00      45.00       0.00     322.00     400.00       0.00
    3      18.00      21.00       0.00     195.00     233.00       0.00
    4      28.00      44.00       0.00      88.00     152.00       0.00
    5      42.00      14.00       0.00      22.00      35.00       0.00
    6      42.00      20.00       0.00       0.00     127.00       0.00
    7      16.00      10.00       0.00     210.00     245.00       0.00
    8      35.00      44.00       0.00      77.00     144.00       0.00
    9      45.00       7.00       0.00       0.00      65.00       0.00
   10      34.00      34.00       0.00      85.00      91.00       0.00
   11      24.00      23.00       0.00     164.00     273.00       0.00
   12       4.00      29.00       0.00     336.00     423.00       0.00
   13      43.00       1.00       0.00       0.00      30.00       0.00
   14      10.00      29.00       0.00     419.00     513.00       0.00
   15      26.00       2.00       0.00     585.00     656.00       0.00
   16       8.00      15.00       0.00     441.00     510.00       0.00
   17       0.00      47.00       0.00     310.00     365.00       0.00
   18      47.00      47.00       0.00      65.00     214.00       0.00
   19      40.00      27.00       0.00       0.00      81.00       0.00
   20      46.00       1.00       0.00       0.00      74.00       0.00
   21      49.00      46.00       0.00     103.00     154.00       0.00
   22      30.00      36.00       0.00      89.00     109.00       0.00
   23      38.00      23.00       0.00       7.00     110.00       0.00
   24      43.00      24.00       0.00      34.00     118.00       0.00
   25      26.00      50.00       0.00      78.00     183.00       0.00
   26       5.00      11.00       0.00     410.00     470.00       0.00
   27      48.00      49.00       0.00      72.00     183.00       0.00
   28       5.00      43.00       0.00     408.00     514.00       0.00
   29       4.00      23.00       0.00     344.00     407.00       0.00
   30      27.00      48.00       0.00     128.00     254.00       0.00
   31       5.00      38.00       0.00     348.00     416.00       0.00
   32      11.00      32.00       0.00     359.00     413.00       0.00
   33      12.00      28.00       0.00     302.00     396.00       0.00
   34      48.00      40.00       0.00      67.00     178.00       0.00
   35       1.00      21.00       0.00     315.00     402.00       0.00
   36      49.00      48.00       0.00      97.00     203.00       0.00
   37       3.00      25.00       0.00     365.00     434.00       0.00
   38       3.00      20.00       0.00     350.00     451.00       0.00
   39      22.00      11.00       0.00     215.00     265.00       0.00
   40      48.00      15.00       0.00     483.00     597.00       0.00
   41      16.00      47.00       0.00     250.00     395.00       0.00
   42      37.00      10.00       0.00      24.00      98.00       0.00
   43      26.00       9.00       0.00     230.00     280.00       0.00
   44       3.00      31.00       0.00     349.00     463.00       0.00
   45      31.00      33.00       0.00     165.00     261.00       0.00
   46      27.00      27.00       0.00     123.00     210.00       0.00
   47      27.00      26.00       0.00     203.00     256.00       0.00
   48      44.00      36.00       0.00     293.00     348.00       0.00
   49      13.00      44.00       0.00     452.00     558.00       0.00
   50      48.00      22.00       0.00     261.00     362.00       0.00
   51       9.00      29.00       0.00     324.00     379.00       0.00
   52      45.00       6.00       0.00       0.00      87.00       0.00
   53       9.00      34.00       0.00     361.00     421.00       0.00
   54      33.00      27.00       0.00     209.00     342.00       0.00
   55      42.00      50.00       0.00      50.00     156.00       0.00
   56      37.00      12.00       0.00      37.00      99.00       0.00
   57      32.00      49.00       0.00      48.00     183.00       0.00
   58      21.00      25.00       0.00     203.00     231.00       0.00
   59      42.00      18.00       0.00      44.00      73.00       0.00
   60      49.00      48.00       0.00     126.00     228.00       0.00
